municipio_id,comarca_id,subsecao_id
34436.0,34436.0,36692.0
34452.0,34452.0,35157.0
34479.0,38776.0,33634.0
34495.0,34495.0,33138.0
34509.0,37737.0,35335.0
34517.0,34517.0,35939.0
34533.0,34533.0,37818.0
34550.0,34550.0,37818.0
34576.0,34576.0,33138.0
34592.0,34592.0,35971.0
34614.0,34614.0,33774.0
34630.0,34630.0,35157.0
34657.0,34657.0,35157.0
34673.0,34673.0,35157.0
34690.0,34690.0,35157.0
34711.0,34711.0,33138.0
34738.0,34738.0,33570.0
34754.0,36455.0,36617.0
34770.0,34770.0,35157.0
34797.0,34738.0,33570.0
34819.0,34819.0,33774.0
34835.0,36633.0,37818.0
34851.0,34851.0,33774.0
34878.0,34878.0,33634.0
34894.0,38598.0,36617.0
34916.0,37630.0,33138.0
34932.0,34932.0,33634.0
34959.0,34959.0,38490.0
34975.0,34975.0,36692.0
34991.0,36056.0,36617.0
35017.0,36919.0,33570.0
35033.0,38733.0,38490.0
35050.0,38695.0,35157.0
35076.0,35076.0,33570.0
35092.0,35092.0,33138.0
35114.0,35114.0,33138.0
35130.0,35130.0,37818.0
35149.0,34410.0,33774.0
35157.0,35157.0,35157.0
35173.0,36439.0,35971.0
35190.0,35416.0,35971.0
35211.0,35211.0,33634.0
35238.0,35238.0,35734.0
35254.0,35254.0,35939.0
35270.0,35270.0,37818.0
35297.0,39438.0,36617.0
35319.0,35319.0,35157.0
35335.0,35335.0,35335.0
35351.0,35351.0,30058.0
35378.0,35378.0,36617.0
35394.0,33995.0,35335.0
35416.0,35416.0,35971.0
35432.0,33553.0,36617.0
35459.0,35459.0,35971.0
35475.0,33596.0,35939.0
35491.0,35491.0,33634.0
35513.0,36978.0,33774.0
35530.0,35530.0,36617.0
35556.0,35556.0,35734.0
35572.0,35572.0,39934.0
35599.0,35599.0,36617.0
35610.0,35610.0,35335.0
35637.0,35637.0,35939.0
35653.0,35653.0,33774.0
35670.0,35670.0,35157.0
35696.0,35696.0,33774.0
35700.0,34150.0,35734.0
35718.0,35718.0,35971.0
35734.0,35734.0,35734.0
35750.0,35750.0,33138.0
35777.0,38750.0,35157.0
35793.0,35793.0,36617.0
35815.0,35815.0,35157.0
35831.0,33898.0,33774.0
35858.0,38598.0,36617.0
35874.0,35874.0,36617.0
35890.0,35890.0,35939.0
35912.0,35912.0,33138.0
35939.0,35939.0,35939.0
35947.0,35947.0,30058.0
35955.0,35955.0,35157.0
35971.0,35971.0,35971.0
35998.0,35998.0,35734.0
36013.0,36013.0,36617.0
36030.0,36030.0,36617.0
36056.0,36056.0,36617.0
36072.0,36072.0,30058.0
36080.0,39713.0,35939.0
36099.0,36439.0,35971.0
36110.0,36110.0,35971.0
36137.0,36137.0,39934.0
36153.0,36153.0,36617.0
36170.0,36170.0,33570.0
36196.0,37214.0,33138.0
36218.0,36218.0,39934.0
36234.0,36234.0,38490.0
36250.0,35971.0,35971.0
36277.0,36277.0,30058.0
36293.0,36293.0,33570.0
36315.0,36315.0,33138.0
36331.0,36331.0,35971.0
36358.0,36358.0,36617.0
36374.0,36374.0,33570.0
36382.0,38695.0,35157.0
36390.0,36390.0,36617.0
36412.0,36412.0,34193.0
36439.0,36439.0,35971.0
36455.0,36455.0,33570.0
36471.0,36471.0,35734.0
36498.0,36498.0,35335.0
36510.0,36510.0,34193.0
36536.0,36536.0,36617.0
36552.0,36552.0,34193.0
36579.0,36579.0,38490.0
36595.0,38415.0,33138.0
36617.0,36617.0,36617.0
36633.0,36633.0,37818.0
36650.0,36650.0,36617.0
36676.0,36676.0,36617.0
36692.0,36692.0,36692.0
36706.0,36137.0,30058.0
36714.0,36714.0,35939.0
36730.0,38350.0,35335.0
36757.0,36390.0,36617.0
36765.0,34037.0,35335.0
36773.0,36773.0,36617.0
36790.0,35572.0,39934.0
36811.0,38458.0,36617.0
36820.0,36390.0,36617.0
36838.0,38512.0,35157.0
36854.0,36854.0,38490.0
36870.0,36870.0,35939.0
36897.0,36897.0,35335.0
36919.0,36919.0,35335.0
36935.0,38458.0,35157.0
36951.0,36951.0,33570.0
36978.0,36978.0,33774.0
36994.0,36994.0,37818.0
37010.0,36951.0,33570.0
37036.0,37036.0,34193.0
37052.0,37052.0,35335.0
37079.0,33910.0,33570.0
37095.0,36617.0,36617.0
37117.0,37117.0,36617.0
37133.0,37133.0,35157.0
37150.0,37150.0,35734.0
37176.0,37176.0,36617.0
37192.0,34118.0,35971.0
37214.0,37214.0,38490.0
37222.0,38296.0,35335.0
37230.0,37230.0,39934.0
37257.0,37257.0,34193.0
37273.0,37273.0,36617.0
37290.0,36510.0,34193.0
37303.0,33731.0,33570.0
37311.0,37311.0,34193.0
37338.0,37338.0,33774.0
37354.0,37354.0,35939.0
37370.0,36498.0,35335.0
37397.0,37397.0,35939.0
37419.0,37419.0,39934.0
37427.0,37354.0,35939.0
37435.0,37435.0,35157.0
37451.0,37516.0,38490.0
37460.0,35653.0,33634.0
37478.0,37478.0,38490.0
37494.0,37494.0,36617.0
37516.0,37516.0,38490.0
37532.0,37532.0,35734.0
37559.0,37559.0,35971.0
37567.0,37567.0,34193.0
37575.0,33855.0,36617.0
37583.0,33251.0,35939.0
37591.0,37591.0,33138.0
37613.0,37613.0,39934.0
37621.0,33316.0,37818.0
37630.0,37630.0,33138.0
37656.0,37656.0,33774.0
37672.0,35912.0,33138.0
37680.0,36510.0,34193.0
37699.0,37699.0,35335.0
37710.0,37710.0,35939.0
37737.0,37737.0,35335.0
37753.0,37753.0,33774.0
37770.0,37770.0,37818.0
37796.0,37796.0,35971.0
37818.0,37818.0,37818.0
37834.0,35912.0,33138.0
37850.0,36633.0,37818.0
37877.0,37877.0,36617.0
37893.0,37893.0,36692.0
37915.0,37915.0,35335.0
37931.0,37931.0,34193.0
37940.0,36471.0,35734.0
37958.0,34738.0,33570.0
37974.0,37974.0,35157.0
37990.0,37117.0,36617.0
38016.0,38016.0,33570.0
38032.0,38032.0,33570.0
38059.0,38059.0,33138.0
38067.0,38954.0,34193.0
38075.0,38075.0,30058.0
38091.0,38091.0,35971.0
38113.0,38113.0,39934.0
38130.0,38130.0,35939.0
38156.0,38156.0,33570.0
38164.0,39578.0,35734.0
38172.0,38172.0,34193.0
38199.0,35130.0,37818.0
38210.0,38210.0,36692.0
38237.0,38237.0,34193.0
38253.0,38253.0,33634.0
38270.0,38270.0,35157.0
38296.0,38296.0,33774.0
38318.0,34576.0,33138.0
38334.0,38334.0,33138.0
38342.0,35076.0,33570.0
38350.0,38350.0,35335.0
38377.0,38377.0,35335.0
38393.0,37737.0,35335.0
38415.0,38415.0,33138.0
38431.0,38431.0,37818.0
38458.0,38458.0,35157.0
38474.0,37516.0,38490.0
38490.0,38490.0,38490.0
38512.0,38512.0,35157.0
38539.0,37818.0,37818.0
38555.0,38555.0,30058.0
38571.0,35416.0,35971.0
38598.0,38598.0,36617.0
38610.0,38610.0,34193.0
38636.0,38636.0,33774.0
38652.0,38652.0,35335.0
38679.0,35912.0,35157.0
38695.0,38695.0,35157.0
38717.0,38717.0,38490.0
38733.0,38733.0,38490.0
38750.0,38750.0,35157.0
38776.0,38776.0,33634.0
38792.0,38792.0,35157.0
38806.0,38806.0,34193.0
38814.0,38814.0,38490.0
38822.0,38636.0,33774.0
38830.0,38830.0,38490.0
38857.0,38857.0,35157.0
38865.0,38865.0,34193.0
38873.0,36773.0,36617.0
38881.0,,
38890.0,38890.0,33138.0
38903.0,,
38911.0,38911.0,35157.0
38920.0,,
38938.0,38938.0,33138.0
38946.0,38717.0,38490.0
38954.0,38954.0,34193.0
38962.0,,
38970.0,38970.0,35939.0
38989.0,,
38997.0,37699.0,35335.0
39004.0,,
39012.0,39012.0,34193.0
39020.0,,
39039.0,39039.0,36692.0
39047.0,33774.0,33774.0
39055.0,39055.0,33774.0
39063.0,,
39071.0,39071.0,35157.0
39080.0,,
39098.0,39098.0,35157.0
39102.0,,
39110.0,39110.0,34193.0
39136.0,39136.0,38490.0
39144.0,33774.0,33774.0
39152.0,39152.0,35939.0
39160.0,,
39179.0,39055.0,33774.0
39187.0,,
39195.0,39195.0,33570.0
39209.0,,
39217.0,35157.0,35157.0
39225.0,,
39233.0,39233.0,35734.0
39241.0,,
39250.0,37435.0,35157.0
39263.0,,
39276.0,39276.0,33138.0
39284.0,,
39292.0,39292.0,35157.0
39306.0,,
39314.0,39691.0,35734.0
39322.0,,
39330.0,39330.0,35157.0
39357.0,39357.0,33570.0
39373.0,39373.0,37818.0
39390.0,39390.0,36692.0
39411.0,39411.0,36617.0
39438.0,39438.0,35734.0
39454.0,39454.0,36617.0
39470.0,39470.0,35939.0
39489.0,36510.0,34193.0
39497.0,39497.0,35734.0
39519.0,39519.0,35335.0
39535.0,39535.0,35734.0
39551.0,39551.0,35939.0
39578.0,39578.0,38490.0
39594.0,39594.0,34193.0
39616.0,39616.0,34193.0
39624.0,38733.0,35157.0
39632.0,36234.0,38490.0
39640.0,36218.0,39934.0
39659.0,39659.0,39934.0
39675.0,39551.0,35939.0
39691.0,39691.0,35734.0
39713.0,39713.0,35939.0
39730.0,39730.0,35939.0
39748.0,39748.0,38490.0
39756.0,38156.0,33570.0
39772.0,35491.0,33634.0
39799.0,39799.0,34193.0
39810.0,39810.0,35157.0
39837.0,35815.0,35157.0
39845.0,39845.0,34193.0
39853.0,34452.0,35157.0
39870.0,39870.0,35971.0
39896.0,39896.0,35939.0
39900.0,36633.0,37818.0
39918.0,39918.0,35335.0
39926.0,33936.0,35971.0
39934.0,39934.0,39934.0
39942.0,35610.0,35335.0
39950.0,36510.0,34193.0
39969.0,35238.0,36617.0
39977.0,37036.0,34193.0
39985.0,39985.0,36692.0
39993.0,39993.0,33634.0
40002.0,41114.0,52493.0
40010.0,43850.0,49590.0
40029.0,53910.0,54038.0
40037.0,40037.0,41238.0
40045.0,47252.0,54070.0
40053.0,40053.0,47872.0
40061.0,46639.0,45535.0
40070.0,50415.0,50415.0
40088.0,46876.0,46833.0
40096.0,40096.0,46256.0
40100.0,49050.0,53716.0
40118.0,42455.0,53716.0
40126.0,49735.0,53716.0
40134.0,54011.0,54011.0
40142.0,40339.0,53716.0
40150.0,42234.0,47635.0
40169.0,47899.0,47872.0
40177.0,40177.0,53716.0
40185.0,42676.0,46256.0
40193.0,49735.0,53716.0
40207.0,42650.0,48771.0
40215.0,40215.0,45535.0
40223.0,47830.0,53716.0
40231.0,40231.0,54135.0
40240.0,52213.0,48658.0
40258.0,46590.0,50490.0
40266.0,46256.0,46256.0
40274.0,46973.0,50490.0
40282.0,47856.0,47015.0
40290.0,40290.0,47333.0
40304.0,46531.0,45535.0
40312.0,40312.0,54135.0
40320.0,48135.0,43710.0
40339.0,40339.0,53716.0
40347.0,50679.0,49395.0
40355.0,45535.0,45535.0
40363.0,46876.0,46833.0
40371.0,40371.0,49573.0
40380.0,52477.0,48658.0
40398.0,40851.0,54135.0
40401.0,44857.0,47015.0
40410.0,40410.0,41238.0
40428.0,40339.0,53716.0
40436.0,43672.0,45535.0
40444.0,47856.0,47015.0
40452.0,40452.0,50415.0
40460.0,51110.0,47015.0
40479.0,53414.0,41238.0
40487.0,40096.0,47210.0
40495.0,50415.0,50415.0
40509.0,53716.0,53716.0
40517.0,40517.0,50350.0
40525.0,40339.0,53716.0
40533.0,49735.0,53716.0
40541.0,47031.0,48658.0
40550.0,40550.0,47635.0
40568.0,45535.0,47210.0
40576.0,41114.0,52493.0
40584.0,40673.0,53716.0
40592.0,43877.0,46256.0
40606.0,41637.0,54070.0
40614.0,44970.0,48771.0
40622.0,48771.0,48771.0
40630.0,49476.0,53430.0
40649.0,42676.0,47872.0
40657.0,52132.0,47333.0
40665.0,42676.0,47872.0
40673.0,40673.0,53716.0
40681.0,46256.0,47210.0
40690.0,40690.0,54038.0
40703.0,43753.0,48658.0
40711.0,40550.0,47635.0
40720.0,47872.0,47872.0
40738.0,44792.0,54275.0
40746.0,47910.0,45535.0
40754.0,51098.0,49590.0
40762.0,43753.0,48658.0
40770.0,49034.0,44458.0
40789.0,54259.0,41238.0
40797.0,40797.0,54011.0
40800.0,45950.0,41238.0
40819.0,48631.0,52930.0
40827.0,40452.0,50415.0
40835.0,40835.0,44458.0
40843.0,42110.0,50490.0
40851.0,40851.0,54135.0
40860.0,42676.0,47210.0
40878.0,47678.0,47333.0
40886.0,40894.0,54070.0
40894.0,40894.0,54070.0
40908.0,42676.0,47210.0
40916.0,43052.0,48771.0
40924.0,45551.0,48658.0
40932.0,53716.0,53716.0
40940.0,48534.0,47015.0
40959.0,41831.0,48658.0
40967.0,53937.0,48658.0
40975.0,40975.0,54135.0
40983.0,47872.0,47872.0
40991.0,53430.0,41238.0
41009.0,41718.0,48658.0
41017.0,41017.0,44458.0
41025.0,45950.0,41238.0
41033.0,40339.0,53716.0
41041.0,47899.0,47872.0
41050.0,42196.0,50350.0
41068.0,47856.0,47015.0
41076.0,41076.0,41238.0
41084.0,47155.0,53716.0
41092.0,49336.0,48771.0
41106.0,41637.0,54070.0
41114.0,41114.0,52493.0
41122.0,51110.0,47015.0
41130.0,50415.0,50415.0
41149.0,47910.0,45535.0
41157.0,41157.0,53430.0
41165.0,47015.0,47015.0
41173.0,41173.0,52493.0
41181.0,51390.0,48658.0
41190.0,48933.0,46256.0
41203.0,41459.0,48658.0
41211.0,48151.0,47333.0
41220.0,50415.0,50415.0
41238.0,41238.0,41238.0
41246.0,44393.0,47872.0
41254.0,40096.0,46256.0
41262.0,51390.0,48658.0
41270.0,41270.0,41238.0
41289.0,50431.0,47015.0
41297.0,48356.0,48658.0
41300.0,48658.0,48658.0
41319.0,40177.0,53716.0
41327.0,40053.0,47872.0
41335.0,41335.0,43710.0
41343.0,42676.0,47872.0
41351.0,41114.0,52493.0
41360.0,42676.0,47210.0
41378.0,41378.0,47333.0
41386.0,52213.0,48658.0
41394.0,48690.0,53430.0
41408.0,41718.0,48658.0
41416.0,41416.0,47635.0
41424.0,47872.0,47872.0
41432.0,40231.0,54135.0
41440.0,51179.0,47333.0
41459.0,41459.0,48658.0
41467.0,52493.0,52493.0
41475.0,41475.0,44458.0
41483.0,51390.0,48658.0
41491.0,40550.0,47635.0
41505.0,40177.0,53716.0
41513.0,49018.0,49573.0
41521.0,51110.0,47015.0
41530.0,41076.0,41238.0
41548.0,46175.0,47210.0
41556.0,42676.0,46256.0
41564.0,47910.0,45535.0
41572.0,42110.0,50490.0
41580.0,45454.0,45535.0
41599.0,41599.0,47635.0
41602.0,47856.0,47015.0
41610.0,41610.0,41238.0
41629.0,46019.0,43710.0
41637.0,41637.0,54070.0
41645.0,40371.0,49573.0
41653.0,41653.0,50490.0
41661.0,47899.0,47872.0
41670.0,41670.0,50350.0
41688.0,42455.0,53716.0
41696.0,45551.0,48658.0
41700.0,46493.0,48658.0
41718.0,41718.0,48658.0
41726.0,53597.0,47015.0
41734.0,53139.0,54275.0
41742.0,47031.0,48658.0
41750.0,48330.0,46256.0
41769.0,46175.0,46256.0
41777.0,41777.0,50490.0
41785.0,54070.0,54070.0
41793.0,41793.0,41238.0
41807.0,41718.0,48658.0
41815.0,41815.0,50490.0
41823.0,49719.0,45535.0
41831.0,41831.0,48658.0
41840.0,51438.0,41238.0
41858.0,41858.0,54070.0
41866.0,50431.0,47015.0
41874.0,50237.0,48658.0
41882.0,40894.0,54070.0
41890.0,41890.0,50350.0
41904.0,47031.0,48658.0
41912.0,53430.0,41238.0
41920.0,49859.0,41238.0
41939.0,41939.0,50490.0
41947.0,45217.0,44458.0
41955.0,42510.0,46833.0
41963.0,40177.0,53716.0
41971.0,49476.0,53430.0
41980.0,43672.0,45535.0
41998.0,41998.0,41238.0
42005.0,53597.0,53716.0
42013.0,44830.0,47872.0
42021.0,54011.0,54011.0
42030.0,54275.0,54275.0
42048.0,41637.0,54070.0
42056.0,42056.0,50350.0
42064.0,49719.0,45535.0
42072.0,46698.0,44458.0
42080.0,51390.0,48658.0
42099.0,42099.0,50490.0
42102.0,48577.0,47015.0
42110.0,42110.0,50490.0
42129.0,48658.0,48658.0
42137.0,42137.0,54135.0
42145.0,43672.0,45535.0
42153.0,46531.0,53716.0
42161.0,51071.0,47333.0
42170.0,42170.0,54135.0
42188.0,41459.0,48658.0
42196.0,42196.0,50350.0
42200.0,52477.0,48658.0
42218.0,42218.0,46833.0
42226.0,42676.0,46256.0
42234.0,42234.0,47635.0
42242.0,53597.0,47015.0
42250.0,42315.0,54135.0
42269.0,41718.0,48658.0
42277.0,54011.0,54011.0
42285.0,48356.0,48658.0
42293.0,42293.0,54011.0
42307.0,53937.0,53716.0
42315.0,42315.0,54135.0
42323.0,51632.0,45535.0
42331.0,54275.0,54275.0
42340.0,48437.0,48771.0
42358.0,42358.0,46833.0
42366.0,46175.0,47210.0
42374.0,49972.0,47635.0
42382.0,50431.0,47015.0
42390.0,42390.0,47635.0
42404.0,47830.0,53716.0
42412.0,44830.0,47872.0
42420.0,46230.0,47872.0
42439.0,42633.0,41238.0
42447.0,46876.0,46833.0
42455.0,42455.0,53716.0
42463.0,40894.0,54070.0
42471.0,43010.0,52930.0
42480.0,51110.0,47015.0
42498.0,48216.0,41238.0
42501.0,49590.0,49395.0
42510.0,42510.0,46833.0
42528.0,47015.0,47015.0
42536.0,45330.0,48658.0
42544.0,53937.0,48658.0
42552.0,50296.0,49573.0
42560.0,50792.0,47872.0
42579.0,40053.0,47872.0
42587.0,41653.0,50490.0
42595.0,49050.0,53716.0
42617.0,42633.0,41238.0
42633.0,42633.0,41238.0
42650.0,42650.0,47872.0
42676.0,42676.0,47872.0
42692.0,46493.0,48658.0
42714.0,52396.0,50490.0
42730.0,42730.0,53716.0
42757.0,45179.0,46256.0
42773.0,54135.0,54135.0
42790.0,42790.0,44458.0
42811.0,42811.0,50490.0
42838.0,42838.0,44458.0
42854.0,42854.0,49590.0
42870.0,42870.0,49573.0
42897.0,42897.0,44458.0
42919.0,46850.0,47635.0
42935.0,47791.0,50350.0
42951.0,40231.0,54135.0
42978.0,43656.0,41238.0
42994.0,44954.0,54038.0
43010.0,43010.0,49573.0
43036.0,52493.0,52493.0
43052.0,43052.0,48771.0
43079.0,43656.0,41238.0
43095.0,43095.0,54135.0
43117.0,40037.0,41238.0
43133.0,47910.0,45535.0
43150.0,42358.0,46833.0
43176.0,47333.0,47333.0
43192.0,47538.0,47872.0
43214.0,48356.0,48658.0
43230.0,47953.0,47333.0
43257.0,40410.0,41238.0
43273.0,45934.0,52930.0
43290.0,48658.0,48658.0
43311.0,43311.0,44458.0
43338.0,54275.0,54275.0
43354.0,52558.0,45535.0
43370.0,45411.0,54011.0
43397.0,48275.0,53716.0
43419.0,42870.0,49573.0
43435.0,48879.0,50490.0
43451.0,43451.0,54011.0
43478.0,46230.0,47872.0
43494.0,43494.0,41238.0
43516.0,50270.0,44458.0
43532.0,43532.0,54135.0
43559.0,41939.0,50490.0
43575.0,50490.0,50490.0
43591.0,43591.0,41238.0
43613.0,43494.0,41238.0
43630.0,43630.0,54011.0
43656.0,43656.0,41238.0
43672.0,43672.0,45535.0
43699.0,49450.0,50490.0
43710.0,43710.0,43710.0
43737.0,41416.0,47635.0
43753.0,43753.0,48658.0
43770.0,49476.0,53430.0
43796.0,52396.0,54135.0
43818.0,43818.0,53430.0
43834.0,49719.0,45535.0
43850.0,43850.0,49590.0
43877.0,43877.0,46256.0
43893.0,40673.0,53716.0
43915.0,47333.0,47333.0
43931.0,50830.0,52493.0
43958.0,47759.0,44458.0
43974.0,42110.0,50490.0
43990.0,42676.0,46256.0
44016.0,44318.0,41238.0
44032.0,42234.0,47635.0
44059.0,45551.0,48658.0
44075.0,43656.0,41238.0
44091.0,44091.0,50490.0
44113.0,41610.0,41238.0
44130.0,49611.0,49590.0
44156.0,44156.0,54135.0
44172.0,44172.0,53430.0
44199.0,44318.0,41238.0
44210.0,46477.0,50490.0
44237.0,43010.0,49573.0
44253.0,52574.0,47333.0
44270.0,44776.0,52493.0
44296.0,41114.0,52493.0
44318.0,44318.0,41238.0
44334.0,47996.0,50415.0
44350.0,52191.0,46256.0
44377.0,53970.0,54275.0
44393.0,44393.0,47872.0
44415.0,45454.0,45535.0
44431.0,54372.0,45535.0
44458.0,44458.0,44458.0
44474.0,41890.0,50350.0
44490.0,46175.0,46256.0
44512.0,43494.0,41238.0
44539.0,40452.0,50415.0
44555.0,42811.0,50490.0
44571.0,43052.0,48771.0
44598.0,50539.0,52493.0
44610.0,45594.0,46256.0
44636.0,44636.0,44458.0
44652.0,53139.0,54275.0
44679.0,50296.0,49573.0
44695.0,48615.0,54038.0
44717.0,44717.0,54135.0
44733.0,53678.0,45535.0
44750.0,41459.0,48658.0
44776.0,44776.0,52493.0
44792.0,44792.0,54275.0
44814.0,44814.0,41238.0
44830.0,44830.0,47872.0
44857.0,44857.0,47015.0
44873.0,53473.0,50490.0
44890.0,50490.0,50490.0
44911.0,50210.0,48771.0
44938.0,44636.0,44458.0
44954.0,44954.0,54038.0
44970.0,44970.0,48771.0
44997.0,52132.0,47333.0
45012.0,45012.0,50490.0
45039.0,49433.0,54135.0
45055.0,42650.0,48771.0
45071.0,44318.0,41238.0
45098.0,44318.0,41238.0
45110.0,47155.0,53716.0
45136.0,44172.0,53430.0
45152.0,53678.0,45535.0
45179.0,45179.0,46256.0
45195.0,49417.0,44458.0
45217.0,45217.0,44458.0
45233.0,41858.0,54070.0
45250.0,46957.0,49573.0
45276.0,53430.0,41238.0
45292.0,48356.0,48658.0
45314.0,41459.0,48658.0
45330.0,45330.0,48658.0
45357.0,46531.0,53716.0
45373.0,45535.0,45535.0
45390.0,45411.0,54011.0
45411.0,45411.0,54011.0
45438.0,53430.0,53430.0
45454.0,45454.0,45535.0
45470.0,49450.0,50490.0
45497.0,54372.0,45535.0
45519.0,44318.0,41238.0
45535.0,45535.0,45535.0
45551.0,45551.0,48658.0
45578.0,44954.0,54038.0
45594.0,45594.0,46256.0
45616.0,45616.0,49573.0
45632.0,50415.0,50415.0
45659.0,45659.0,52930.0
45675.0,45675.0,47333.0
45691.0,41378.0,47333.0
45713.0,54194.0,49395.0
45730.0,45730.0,52930.0
45756.0,53970.0,54275.0
45772.0,49611.0,49590.0
45799.0,54410.0,54275.0
45810.0,46833.0,46833.0
45837.0,48879.0,50490.0
45853.0,46175.0,46256.0
45870.0,41114.0,52493.0
45896.0,45896.0,54011.0
45918.0,43753.0,48658.0
45934.0,45934.0,52930.0
45950.0,45950.0,41238.0
45977.0,40517.0,50350.0
45993.0,41599.0,47635.0
46019.0,46019.0,43710.0
46035.0,49417.0,44458.0
46051.0,46051.0,44458.0
46078.0,47635.0,47635.0
46094.0,41416.0,49573.0
46116.0,49190.0,50490.0
46132.0,40690.0,54038.0
46159.0,46850.0,47635.0
46175.0,46175.0,46256.0
46191.0,53430.0,41238.0
46213.0,44172.0,53430.0
46230.0,46230.0,47872.0
46256.0,46256.0,46256.0
46272.0,42510.0,46833.0
46299.0,51837.0,50350.0
46310.0,48615.0,54038.0
46337.0,46337.0,41238.0
46353.0,47910.0,45535.0
46370.0,46370.0,41238.0
46396.0,48658.0,48658.0
46418.0,47031.0,47015.0
46434.0,46434.0,44458.0
46450.0,49050.0,53716.0
46477.0,46477.0,50490.0
46493.0,46493.0,48658.0
46515.0,43052.0,48771.0
46531.0,46531.0,53716.0
46558.0,46337.0,41238.0
46574.0,46574.0,52930.0
46590.0,46590.0,50490.0
46612.0,46612.0,50490.0
46639.0,46639.0,45535.0
46655.0,48275.0,53716.0
46671.0,46671.0,54011.0
46698.0,46698.0,44458.0
46710.0,42099.0,50490.0
46736.0,46752.0,44458.0
46752.0,46752.0,44458.0
46779.0,43656.0,41238.0
46795.0,40673.0,53716.0
46817.0,50857.0,45535.0
46833.0,46833.0,46833.0
46850.0,46850.0,47635.0
46876.0,46876.0,46833.0
46892.0,46850.0,47635.0
46914.0,46914.0,41238.0
46930.0,46930.0,53716.0
46957.0,46957.0,52930.0
46973.0,46973.0,50490.0
46990.0,53732.0,46256.0
47015.0,47015.0,47015.0
47031.0,47031.0,48658.0
47058.0,47430.0,44458.0
47074.0,44776.0,52493.0
47090.0,47090.0,50415.0
47112.0,50237.0,48658.0
47139.0,53430.0,53430.0
47155.0,47155.0,53716.0
47171.0,47554.0,50490.0
47198.0,47155.0,53716.0
47210.0,48330.0,47210.0
47236.0,47236.0,47210.0
47252.0,47252.0,49395.0
47279.0,41831.0,48658.0
47295.0,46930.0,53716.0
47317.0,41998.0,41238.0
47333.0,47333.0,47333.0
47350.0,48658.0,48658.0
47376.0,48810.0,52930.0
47392.0,53716.0,53716.0
47414.0,50679.0,49590.0
47430.0,47430.0,44458.0
47457.0,43753.0,48658.0
47473.0,52493.0,52493.0
47490.0,49590.0,49590.0
47511.0,47511.0,41238.0
47538.0,47538.0,47872.0
47554.0,47554.0,50490.0
47570.0,43656.0,41238.0
47597.0,48771.0,48771.0
47619.0,54151.0,48658.0
47635.0,47635.0,47635.0
47651.0,50270.0,44458.0
47678.0,47678.0,48771.0
47694.0,40231.0,54135.0
47716.0,47716.0,47333.0
47732.0,47635.0,47635.0
47759.0,47759.0,44458.0
47775.0,40177.0,53716.0
47791.0,47791.0,50350.0
47813.0,40550.0,47635.0
47830.0,47830.0,53716.0
47856.0,47856.0,47015.0
47872.0,47872.0,47872.0
47899.0,47899.0,47872.0
47910.0,47910.0,45535.0
47937.0,50270.0,41238.0
47953.0,47953.0,47333.0
47970.0,44091.0,50490.0
47996.0,47996.0,50415.0
48011.0,45535.0,45535.0
48038.0,41378.0,47333.0
48054.0,53732.0,47210.0
48070.0,46477.0,50490.0
48097.0,48097.0,41238.0
48119.0,51357.0,45535.0
48135.0,48135.0,43710.0
48151.0,48151.0,47333.0
48178.0,40053.0,47872.0
48194.0,48577.0,47015.0
48216.0,48216.0,41238.0
48232.0,52418.0,49590.0
48259.0,41017.0,44458.0
48275.0,48275.0,53716.0
48291.0,47910.0,45535.0
48313.0,48313.0,47333.0
48330.0,48330.0,47210.0
48356.0,48356.0,48658.0
48372.0,44156.0,47635.0
48399.0,48658.0,48658.0
48410.0,48410.0,48771.0
48437.0,48437.0,48771.0
48453.0,41270.0,41238.0
48470.0,41475.0,44458.0
48496.0,44318.0,53430.0
48518.0,54135.0,54135.0
48534.0,48534.0,47015.0
48550.0,48550.0,54038.0
48577.0,48577.0,47015.0
48593.0,48593.0,52930.0
48615.0,48615.0,54038.0
48631.0,48631.0,52930.0
48658.0,48658.0,48658.0
48674.0,48674.0,50490.0
48690.0,48690.0,53430.0
48712.0,44172.0,53430.0
48739.0,43494.0,41238.0
48755.0,41815.0,50490.0
48771.0,48771.0,48771.0
48798.0,48798.0,47872.0
48810.0,48810.0,52930.0
48836.0,49719.0,45535.0
48852.0,48852.0,53716.0
48879.0,48879.0,50490.0
48895.0,52493.0,52493.0
48917.0,48917.0,47635.0
48933.0,48933.0,47210.0
48950.0,48950.0,41238.0
48976.0,46531.0,53716.0
48992.0,48992.0,54038.0
49018.0,49018.0,49573.0
49034.0,49034.0,44458.0
49050.0,49050.0,53716.0
49077.0,47716.0,47333.0
49093.0,47554.0,50490.0
49115.0,49115.0,44458.0
49131.0,52132.0,47333.0
49158.0,49417.0,44458.0
49174.0,49174.0,41238.0
49190.0,49190.0,50490.0
49212.0,49212.0,50415.0
49239.0,53716.0,53716.0
49255.0,40673.0,53716.0
49271.0,40037.0,41238.0
49298.0,40835.0,44458.0
49310.0,52132.0,47333.0
49336.0,49336.0,48771.0
49352.0,40177.0,53716.0
49379.0,50270.0,41238.0
49395.0,49395.0,49395.0
49417.0,49417.0,44458.0
49433.0,49433.0,54135.0
49450.0,49450.0,50490.0
49476.0,49476.0,53430.0
49492.0,46337.0,41238.0
49514.0,49514.0,50490.0
49530.0,49530.0,44458.0
