cod_item,cod_item_pai,nome,situacao,dat_versao,dsc_caminho_completo
14696,385,Execução de Medidas Alternativas nos Juizados Especiais,A,2025-09-11 16:34:41,
14701,292,Habeas Data Criminal,A,2025-09-11 16:34:41,
14734,308,Medidas de Proteção - Criança e Adolescente (Lei 13.431) Criminais,A,2025-09-11 16:34:41,
14774,200,Agravo de Instrumento em Mandado de Segurança,I,2025-09-11 16:34:41,
14775,1209,Agravo de Instrumento em Mandado de Segurança,A,2025-09-11 16:34:41,
14990,62,Classificação de Crédito Público,I,2025-09-11 16:34:41,
14991,215,Classificação de Crédito Público,A,2025-09-11 16:34:41,
15011,11534,Registro de Federação Partidária,A,2025-09-11 16:34:41,
15090,11547,Recurso,A,2025-09-11 16:34:41,
15140,1386,Entrega Voluntária,A,2025-09-11 16:34:41,
15159,62,Regime Centralizado de Execuções,A,2022-09-20 15:53:38,
15160,155,Cumprimento Individual de Sentença de Ações Coletivas,A,2022-09-20 15:53:38,
15161,155,Cumprimento Individual Provisório de Sentença de Ações Coletivas,A,2022-09-20 15:53:38,
15167,214,Acordo de Não Persecução Cível,A,2022-09-20 15:53:38,
15170,308,Medidas Protetivas de Urgência - Crianças e Adolescentes (Lei Henry Borel - Lei 14.344/2022) Criminais,A,2022-11-29 16:37:05,
15171,12071,Medidas Protetivas de Urgência - Crianças e Adolescentes (Lei Henry Borel - Lei 14.344/2022) Infracionais,A,2022-11-29 16:37:05,
15172,12071,Medidas de Proteção - Criança e Adolescente (Lei 13.431) Infracionais,A,2022-11-29 16:37:05,
15187,1068,Plano Especial de Pagamento Trabalhista,A,2022-12-16 11:19:25,
15190,1386,Destituição do Poder Familiar,A,2023-03-31 17:21:17,
15191,1401,Adoção pelo Cadastro,A,2023-03-31 17:21:17,
15192,1401,Adoção Fora do Cadastro,A,2023-03-31 17:21:17,
15193,1401,Adoção Fora do Cadastro c/c Destituição do Poder Familiar,A,2023-03-31 17:21:17,
15194,1386,Suspensão do Poder Familiar,A,2023-03-31 17:21:17,
15195,547,Seção Administrativa,A,2023-03-31 17:21:17,
15196,15195,Inspeção,A,2023-03-31 17:21:17,
15215,155,Cumprimento de Sentença contra a Fazenda Pública Mediante Execução Invertida,A,2023-06-16 19:23:45,
15217,62,Procedimento de Repactuação de Dívidas (Superendividamento),A,2023-06-16 19:23:45,
15224,5,Habeas Corpus Coletivo,A,2023-06-16 19:23:45,
15228,5,Queixa-Crime,A,2023-06-16 19:23:45,
15239,1198,Proposta de Anteprojeto de Lei,A,2023-09-29 15:18:53,
15240,1198,Auditoria,A,2023-09-29 15:18:53,
15241,1198,Avaliação de Obras,A,2023-09-29 15:18:53,
15242,1198,Pedido de Esclarecimento,A,2023-09-29 15:18:53,
15243,1198,Monitoramento de Auditorias e Obras,A,2023-09-29 15:18:53,
15303,11525,Representação em Propaganda Partidária,A,2024-03-15 18:03:56,
15309,214,Medidas Protetivas de Urgência (Lei Maria da Penha) - Cível,A,2024-03-15 18:03:56,
15321,11028,Revisão Judicial - RDII,A,2024-03-15 18:03:56,
15323,11529,Reclamação Administrativa Eleitoral,A,2024-04-10 11:19:17,
15423,11028,Revisão Judicial - Conselho de Justificação,A,2024-11-29 16:22:03,
15430,155,Cumprimento de Sentença - Reclamação Pré-processual,A,2024-11-29 16:22:03,
15532,1070,Incidentes de Superação e Revisão de Precedentes Qualificados,A,2025-04-01 16:39:43,
15533,15532,Incidente de Superação e Revisão de Precedentes em Recurso de Revista e Embargos Repetitivos,A,2025-04-01 16:39:43,
15534,15532,Incidente de Superação e Revisão de Precedentes em Incidente de Assunção de Competência,A,2025-04-01 16:39:43,
15535,15532,Incidente de Superação e Revisão de Precedente em Incidente de Resolução de Demandas Repetitivas,A,2025-04-01 16:39:43,
15543,62,Arguição de Descumprimento de Preceito Fundamento Previsto em Constituição Estadual,A,2025-04-01 16:39:43,
15545,1198,Procedimento Relativo à Posse de Maconha para Consumo Pessoal,A,2025-04-28 15:50:19,
15620,1107,Produção Antecipada de Provas,A,2025-09-11 16:09:07,
15694,11529,Requerimento de Declaração de Elegibilidade,A,2026-01-29 16:49:29,
15708,1198,Procedimento de Justiça Restaurativa Administrativo,A,2026-01-29 16:49:29,
15709,11099,Procedimento de Justiça Restaurativa Pré-Processual,A,2026-01-29 16:49:29,
15710,385,Procedimento de Justiça Restaurativa em Execução Penal,A,2026-01-29 16:49:29,
15731,155,Cumprimento Coletivo de Sentença em Ações Coletivas,A,2026-04-09 14:49:21,
15732,155,Cumprimento Coletivo Provisório de Sentença em Ações Coletivas,A,2026-04-09 14:49:21,
