municipio_id,municipio,ibge7,ibge6,estado,estado_id,comarca_id,subsecao_id
-3.0,,,,,,,
-1.0,,,,,,,
20796.0,mamanguape,2508901.0,250890.0,PB,15.0,695.0,20516.0
20818.0,manaira,2509008.0,250900.0,PB,15.0,709.0,21172.0
20834.0,mari,2509107.0,250910.0,PB,15.0,696.0,20516.0
20850.0,massaranduba,2509206.0,250920.0,PB,15.0,679.0,19810.0
20877.0,mataraca,2509305.0,250930.0,PB,15.0,695.0,20516.0
20893.0,mogeiro,2509404.0,250940.0,PB,15.0,689.0,20516.0
20915.0,montadas,2509503.0,250950.0,PB,15.0,685.0,19810.0
20931.0,monte horebe,2509602.0,250960.0,PB,15.0,671.0,22250.0
20958.0,monteiro,2509701.0,250970.0,PB,15.0,697.0,20958.0
20974.0,mulungu,2509800.0,250980.0,PB,15.0,660.0,20273.0
20990.0,natuba,2509909.0,250990.0,PB,15.0,731.0,20516.0
21016.0,nazarezinho,2510006.0,251000.0,PB,15.0,726.0,22250.0
21032.0,nova floresta,2510105.0,251010.0,PB,15.0,684.0,19810.0
21059.0,nova olinda,2510204.0,251020.0,PB,15.0,715.0,22250.0
21075.0,nova palmeira,2510303.0,251030.0,PB,15.0,702.0,19810.0
21091.0,olho d agua,2510402.0,251040.0,PB,15.0,701.0,21172.0
21113.0,olivedos,2510501.0,251050.0,PB,15.0,725.0,19810.0
21130.0,ouro velho,2510600.0,251060.0,PB,15.0,708.0,20958.0
21156.0,passagem,2510709.0,251070.0,PB,15.0,698.0,21172.0
21172.0,patos,2510808.0,251080.0,PB,15.0,698.0,21172.0
21199.0,paulista,2510907.0,251090.0,PB,15.0,699.0,22250.0
21210.0,pedra branca,2511004.0,251100.0,PB,15.0,690.0,22250.0
21237.0,pedra lavrada,2511103.0,251110.0,PB,15.0,702.0,19810.0
21253.0,pedras de fogo,2511202.0,251120.0,PB,15.0,700.0,20516.0
21270.0,pianco,2511301.0,251130.0,PB,15.0,701.0,22250.0
21296.0,picui,2511400.0,251140.0,PB,15.0,702.0,19810.0
21318.0,pilar,2511509.0,251150.0,PB,15.0,703.0,20516.0
21334.0,piloes,2511608.0,251160.0,PB,15.0,704.0,20273.0
21350.0,piloezinhos,2511707.0,251170.0,PB,15.0,686.0,20273.0
21377.0,pirpirituba,2511806.0,251180.0,PB,15.0,705.0,20273.0
21393.0,pitimbu,2511905.0,251190.0,PB,15.0,674.0,20516.0
21415.0,pocinhos,2512002.0,251200.0,PB,15.0,706.0,19810.0
21431.0,pombal,2512101.0,251210.0,PB,15.0,707.0,22250.0
21458.0,prata,2512200.0,251220.0,PB,15.0,708.0,20958.0
21474.0,princesa isabel,2512309.0,251230.0,PB,15.0,709.0,20958.0
21490.0,puxinana,2512408.0,251240.0,PB,15.0,706.0,19810.0
21512.0,queimadas,2512507.0,251250.0,PB,15.0,710.0,19810.0
21539.0,quixaba,2512606.0,251260.0,PB,15.0,698.0,21172.0
21555.0,remigio,2512705.0,251270.0,PB,15.0,711.0,19810.0
21571.0,riacho dos cavalos,2512804.0,251280.0,PB,15.0,680.0,22250.0
21598.0,rio tinto,2512903.0,251290.0,PB,15.0,712.0,20516.0
21610.0,salgadinho,2513000.0,251300.0,PB,15.0,728.0,21172.0
21636.0,salgado de sao felix,2513109.0,251310.0,PB,15.0,689.0,20516.0
21652.0,santa cruz,2513208.0,251320.0,PB,15.0,726.0,22250.0
21679.0,santa helena,2513307.0,251330.0,PB,15.0,718.0,22250.0
21695.0,santa luzia,2513406.0,251340.0,PB,15.0,713.0,21172.0
21717.0,santana de mangueira,2513505.0,251350.0,PB,15.0,681.0,22250.0
21733.0,santana dos garrotes,2513604.0,251360.0,PB,15.0,715.0,22250.0
21750.0,santa rita,2513703.0,251370.0,PB,15.0,714.0,20516.0
21776.0,santa teresinha,2513802.0,251380.0,PB,15.0,698.0,21172.0
21792.0,sao bento,2513901.0,251390.0,PB,15.0,716.0,22250.0
21814.0,sao joao do cariri,2514008.0,251400.0,PB,15.0,717.0,20958.0
21830.0,sao joao do tigre,2514107.0,251410.0,PB,15.0,697.0,20958.0
21857.0,sao jose da lagoa tapada,2514206.0,251420.0,PB,15.0,726.0,22250.0
21873.0,sao jose de caiana,2514305.0,251430.0,PB,15.0,690.0,22250.0
21890.0,sao jose de espinharas,2514404.0,251440.0,PB,15.0,698.0,21172.0
21911.0,sao jose de piranhas,2514503.0,251450.0,PB,15.0,719.0,22250.0
21938.0,sao jose do bonfim,2514602.0,251460.0,PB,15.0,698.0,21172.0
21954.0,sao jose do sabugi,2514701.0,251470.0,PB,15.0,713.0,21172.0
21970.0,sao jose dos cordeiros,2514800.0,251480.0,PB,15.0,722.0,20958.0
21997.0,sao mamede,2514909.0,251490.0,PB,15.0,720.0,21172.0
22012.0,sao miguel de taipu,2515005.0,251500.0,PB,15.0,703.0,20516.0
22039.0,sao sebastiao de lagoa de roca,2515104.0,251510.0,PB,15.0,685.0,19810.0
22055.0,sao sebastiao do umbuzeiro,2515203.0,251520.0,PB,15.0,697.0,20958.0
22071.0,sape,2515302.0,251530.0,PB,15.0,721.0,20516.0
22098.0,sao vicente do serido,2515401.0,251540.0,PB,15.0,725.0,19810.0
22110.0,serra branca,2515500.0,251550.0,PB,15.0,722.0,20958.0
22136.0,serra da raiz,2515609.0,251560.0,PB,15.0,705.0,20273.0
22152.0,serra grande,2515708.0,251570.0,PB,15.0,690.0,22250.0
22179.0,serra redonda,2515807.0,251580.0,PB,15.0,688.0,19810.0
22195.0,serraria,2515906.0,251590.0,PB,15.0,723.0,20273.0
22217.0,solanea,2516003.0,251600.0,PB,15.0,724.0,20273.0
22233.0,soledade,2516102.0,251610.0,PB,15.0,725.0,19810.0
22250.0,sousa,2516201.0,251620.0,PB,15.0,726.0,22250.0
22276.0,sume,2516300.0,251630.0,PB,15.0,727.0,20958.0
22292.0,tacima,2516409.0,251640.0,PB,15.0,664.0,20273.0
22314.0,taperoa,2516508.0,251650.0,PB,15.0,728.0,20958.0
22330.0,tavares,2516607.0,251660.0,PB,15.0,709.0,20958.0
22357.0,teixeira,2516706.0,251670.0,PB,15.0,729.0,21172.0
22373.0,triunfo,2516805.0,251680.0,PB,15.0,718.0,22250.0
22390.0,uirauna,2516904.0,251690.0,PB,15.0,730.0,22250.0
22411.0,umbuzeiro,2517001.0,251700.0,PB,15.0,731.0,19810.0
22438.0,varzea,2517100.0,251710.0,PB,15.0,713.0,21172.0
23000.0,quixaba,2611533.0,261153.0,PE,17.0,914.0,25771.0
23019.0,afogados da ingazeira,2600104.0,260010.0,PE,17.0,879.0,25771.0
23027.0,lagoa do carro,2608453.0,260845.0,PE,17.0,915.0,25313.0
23035.0,afranio,2600203.0,260020.0,PE,17.0,880.0,25216.0
23043.0,santa cruz da baixa verde,2612471.0,261247.0,PE,17.0,1021.0,25771.0
23051.0,agrestina,2600302.0,260030.0,PE,17.0,881.0,23817.0
23060.0,xexeu,2616506.0,261650.0,PE,17.0,882.0,24996.0
23078.0,agua preta,2600401.0,260040.0,PE,17.0,882.0,24996.0
23086.0,vertente do lerio,2616183.0,261618.0,PE,17.0,1010.0,23817.0
23094.0,aguas belas,2600500.0,260050.0,PE,17.0,883.0,24198.0
23108.0,santa cruz,2612455.0,261245.0,PE,17.0,970.0,24970.0
23116.0,alagoinha,2600609.0,260060.0,PE,17.0,884.0,23230.0
23124.0,jucati,2608255.0,260825.0,PE,17.0,953.0,24198.0
23132.0,alianca,2600708.0,260070.0,PE,17.0,885.0,24236.0
23140.0,dormentes,2605152.0,260515.0,PE,17.0,880.0,25216.0
23159.0,altinho,2600807.0,260080.0,PE,17.0,886.0,23817.0
23167.0,carnaubeira da penha,2603926.0,260392.0,PE,17.0,963.0,25437.0
23175.0,amaraji,2600906.0,260090.0,PE,17.0,887.0,23574.0
23183.0,lagoa grande,2608750.0,260875.0,PE,17.0,958.0,25216.0
23191.0,angelim,2601003.0,260100.0,PE,17.0,888.0,24198.0
23205.0,aracoiaba,2601052.0,260105.0,PE,17.0,939.0,25313.0
23213.0,araripina,2601102.0,260110.0,PE,17.0,889.0,24970.0
23221.0,casinhas,2604155.0,260415.0,PE,17.0,1010.0,23817.0
23230.0,arcoverde,2601201.0,260120.0,PE,17.0,890.0,23230.0
23248.0,manari,2609154.0,260915.0,PE,17.0,941.0,23230.0
23256.0,barra de guabiraba,2601300.0,260130.0,PE,17.0,900.0,23817.0
23264.0,jatoba,2608057.0,260805.0,PE,17.0,980.0,25771.0
23272.0,barreiros,2601409.0,260140.0,PE,17.0,891.0,24996.0
23280.0,tamandare,2614857.0,261485.0,PE,17.0,1014.0,24996.0
23299.0,belem de maria,2601508.0,260150.0,PE,17.0,892.0,24996.0
23302.0,jaqueira,2607950.0,260795.0,PE,17.0,962.0,24996.0
23310.0,belem de sao francisco,2601607.0,260160.0,PE,17.0,893.0,25437.0
23329.0,santa filomena,2612554.0,261255.0,PE,17.0,970.0,24970.0
23337.0,belo jardim,2601706.0,260170.0,PE,17.0,894.0,23817.0
23353.0,betania,2601805.0,260180.0,PE,17.0,895.0,25771.0
23370.0,bezerros,2601904.0,260190.0,PE,17.0,896.0,23817.0
23396.0,bodoco,2602001.0,260200.0,PE,17.0,897.0,24970.0
23418.0,bom conselho,2602100.0,260210.0,PE,17.0,898.0,24198.0
23434.0,bom jardim,2602209.0,260220.0,PE,17.0,899.0,25313.0
23450.0,bonito,2602308.0,260230.0,PE,17.0,900.0,23817.0
23477.0,brejao,2602407.0,260240.0,PE,17.0,901.0,24198.0
23493.0,brejinho,2602506.0,260250.0,PE,17.0,946.0,25771.0
23515.0,brejo da madre de deus,2602605.0,260260.0,PE,17.0,902.0,23817.0
23531.0,buenos aires,2602704.0,260270.0,PE,17.0,903.0,25313.0
23558.0,buique,2602803.0,260280.0,PE,17.0,904.0,23230.0
23574.0,cabo de santo agostinho,2602902.0,260290.0,PE,17.0,905.0,23574.0
23590.0,cabrobo,2603009.0,260300.0,PE,17.0,906.0,25437.0
23612.0,cachoeirinha,2603108.0,260310.0,PE,17.0,907.0,23817.0
23639.0,caetes,2603207.0,260320.0,PE,17.0,908.0,24198.0
23655.0,calcado,2603306.0,260330.0,PE,17.0,909.0,24198.0
23671.0,calumbi,2603405.0,260340.0,PE,17.0,929.0,25771.0
23698.0,camocim de sao felix,2603504.0,260350.0,PE,17.0,911.0,23817.0
23710.0,camutanga,2603603.0,260360.0,PE,17.0,928.0,24236.0
23736.0,canhotinho,2603702.0,260370.0,PE,17.0,912.0,24198.0
23752.0,capoeiras,2603801.0,260380.0,PE,17.0,913.0,24198.0
23779.0,carnaiba,2603900.0,260390.0,PE,17.0,914.0,25771.0
23795.0,carpina,2604007.0,260400.0,PE,17.0,915.0,25313.0
23817.0,caruaru,2604106.0,260410.0,PE,17.0,916.0,23817.0
23833.0,catende,2604205.0,260420.0,PE,17.0,917.0,24996.0
23850.0,cedro,2604304.0,260430.0,PE,17.0,1007.0,25437.0
23876.0,cha de alegria,2604403.0,260440.0,PE,17.0,933.0,25313.0
23892.0,cha grande,2604502.0,260450.0,PE,17.0,918.0,23817.0
23914.0,condado,2604601.0,260460.0,PE,17.0,919.0,24236.0
23930.0,correntes,2604700.0,260470.0,PE,17.0,920.0,24198.0
23957.0,cortes,2604809.0,260480.0,PE,17.0,921.0,23574.0
23973.0,cumaru,2604908.0,260490.0,PE,17.0,922.0,23817.0
23990.0,cupira,2605004.0,260500.0,PE,17.0,923.0,23817.0
24015.0,custodia,2605103.0,260510.0,PE,17.0,924.0,25771.0
24031.0,escada,2605202.0,260520.0,PE,17.0,925.0,23574.0
24058.0,exu,2605301.0,260530.0,PE,17.0,926.0,24970.0
24074.0,feira nova,2605400.0,260540.0,PE,17.0,927.0,25313.0
24090.0,ferreiros,2605509.0,260550.0,PE,17.0,928.0,24236.0
24112.0,flores,2605608.0,260560.0,PE,17.0,929.0,25771.0
24139.0,floresta,2605707.0,260570.0,PE,17.0,930.0,25771.0
24155.0,frei miguelinho,2605806.0,260580.0,PE,17.0,996.0,23817.0
24171.0,gameleira,2605905.0,260590.0,PE,17.0,931.0,24996.0
24198.0,garanhuns,2606002.0,260600.0,PE,17.0,932.0,24198.0
24210.0,gloria do goita,2606101.0,260610.0,PE,17.0,933.0,25313.0
24236.0,goiana,2606200.0,260620.0,PE,17.0,934.0,24236.0
24252.0,granito,2606309.0,260630.0,PE,17.0,897.0,24970.0
24279.0,gravata,2606408.0,260640.0,PE,17.0,935.0,23817.0
24295.0,iati,2606507.0,260650.0,PE,17.0,936.0,24198.0
24317.0,ibimirim,2606606.0,260660.0,PE,17.0,937.0,23230.0
24333.0,ibirajuba,2606705.0,260670.0,PE,17.0,938.0,24198.0
24350.0,igarassu,2606804.0,260680.0,PE,17.0,939.0,25313.0
24376.0,iguaraci,2606903.0,260690.0,PE,17.0,879.0,25771.0
24392.0,inaja,2607000.0,260700.0,PE,17.0,941.0,23230.0
24414.0,ingazeira,2607109.0,260710.0,PE,17.0,1023.0,25771.0
24430.0,ipojuca,2607208.0,260720.0,PE,17.0,942.0,23574.0
24457.0,ipubi,2607307.0,260730.0,PE,17.0,943.0,24970.0
24473.0,itacuruba,2607406.0,260740.0,PE,17.0,893.0,25771.0
24490.0,itaiba,2607505.0,260750.0,PE,17.0,944.0,23230.0
24511.0,ilha de itamaraca,2607604.0,260760.0,PE,17.0,940.0,25313.0
24538.0,itapetim,2607703.0,260770.0,PE,17.0,946.0,25771.0
24554.0,itaquitinga,2607802.0,260780.0,PE,17.0,948.0,24236.0
24570.0,jaboatao dos guararapes,2607901.0,260790.0,PE,17.0,949.0,24570.0
24597.0,jatauba,2608008.0,260800.0,PE,17.0,950.0,23817.0
24619.0,joao alfredo,2608107.0,260810.0,PE,17.0,951.0,25313.0
24635.0,joaquim nabuco,2608206.0,260820.0,PE,17.0,952.0,24996.0
24651.0,jupi,2608305.0,260830.0,PE,17.0,953.0,24198.0
24678.0,jurema,2608404.0,260840.0,PE,17.0,954.0,23817.0
24694.0,lagoa de itaenga,2608503.0,260850.0,PE,17.0,955.0,25313.0
24716.0,lagoa do ouro,2608602.0,260860.0,PE,17.0,956.0,24198.0
24732.0,lagoa dos gatos,2608701.0,260870.0,PE,17.0,957.0,23817.0
24759.0,lajedo,2608800.0,260880.0,PE,17.0,959.0,24198.0
24775.0,limoeiro,2608909.0,260890.0,PE,17.0,960.0,25313.0
24791.0,macaparana,2609006.0,260900.0,PE,17.0,961.0,24236.0
24813.0,machados,2609105.0,260910.0,PE,17.0,899.0,25313.0
24830.0,maraial,2609204.0,260920.0,PE,17.0,962.0,24996.0
24856.0,mirandiba,2609303.0,260930.0,PE,17.0,963.0,25437.0
24872.0,moreno,2609402.0,260940.0,PE,17.0,965.0,25313.0
24899.0,nazare da mata,2609501.0,260950.0,PE,17.0,966.0,25313.0
24910.0,olinda,2609600.0,260960.0,PE,17.0,967.0,25313.0
24937.0,orobo,2609709.0,260970.0,PE,17.0,968.0,23817.0
24953.0,oroco,2609808.0,260980.0,PE,17.0,969.0,25437.0
24970.0,ouricuri,2609907.0,260990.0,PE,17.0,970.0,24970.0
24996.0,palmares,2610004.0,261000.0,PE,17.0,971.0,24996.0
25011.0,palmeirina,2610103.0,261010.0,PE,17.0,972.0,24198.0
25038.0,panelas,2610202.0,261020.0,PE,17.0,973.0,23817.0
25054.0,paranatama,2610301.0,261030.0,PE,17.0,992.0,24198.0
25070.0,parnamirim,2610400.0,261040.0,PE,17.0,974.0,25437.0
25097.0,passira,2610509.0,261050.0,PE,17.0,975.0,23817.0
25119.0,paudalho,2610608.0,261060.0,PE,17.0,976.0,25313.0
25135.0,paulista,2610707.0,261070.0,PE,17.0,977.0,25313.0
25151.0,pedra,2610806.0,261080.0,PE,17.0,978.0,23230.0
25178.0,pesqueira,2610905.0,261090.0,PE,17.0,979.0,23230.0
25194.0,petrolandia,2611002.0,261100.0,PE,17.0,980.0,25771.0
25216.0,petrolina,2611101.0,261110.0,PE,17.0,981.0,25216.0
25232.0,pocao,2611200.0,261120.0,PE,17.0,982.0,23230.0
25259.0,pombos,2611309.0,261130.0,PE,17.0,983.0,25313.0
25275.0,primavera,2611408.0,261140.0,PE,17.0,984.0,23574.0
25291.0,quipapa,2611507.0,261150.0,PE,17.0,985.0,24198.0
25313.0,recife,2611606.0,261160.0,PE,17.0,986.0,25313.0
25330.0,riacho das almas,2611705.0,261170.0,PE,17.0,987.0,23817.0
25356.0,ribeirao,2611804.0,261180.0,PE,17.0,988.0,24996.0
25372.0,rio formoso,2611903.0,261190.0,PE,17.0,989.0,23574.0
25399.0,saire,2612000.0,261200.0,PE,17.0,990.0,23817.0
25410.0,salgadinho,2612109.0,261210.0,PE,17.0,951.0,23817.0
25437.0,salgueiro,2612208.0,261220.0,PE,17.0,991.0,25437.0
25453.0,saloa,2612307.0,261230.0,PE,17.0,992.0,24198.0
25470.0,sanharo,2612406.0,261240.0,PE,17.0,993.0,23817.0
25496.0,santa cruz do capibaribe,2612505.0,261250.0,PE,17.0,994.0,23817.0
25518.0,santa maria da boa vista,2612604.0,261260.0,PE,17.0,995.0,25216.0
25534.0,santa maria do cambuca,2612703.0,261270.0,PE,17.0,996.0,23817.0
25550.0,santa terezinha,2612802.0,261280.0,PE,17.0,1003.0,25771.0
25577.0,sao benedito do sul,2612901.0,261290.0,PE,17.0,985.0,24996.0
25593.0,sao bento do una,2613008.0,261300.0,PE,17.0,997.0,24198.0
25615.0,sao caitano,2613107.0,261310.0,PE,17.0,998.0,23817.0
25631.0,sao joao,2613206.0,261320.0,PE,17.0,999.0,24198.0
25658.0,sao joaquim do monte,2613305.0,261330.0,PE,17.0,1000.0,23817.0
25674.0,sao jose da coroa grande,2613404.0,261340.0,PE,17.0,1001.0,24996.0
25690.0,sao jose do belmonte,2613503.0,261350.0,PE,17.0,1002.0,25771.0
25712.0,sao jose do egito,2613602.0,261360.0,PE,17.0,1003.0,25771.0
25739.0,sao lourenco da mata,2613701.0,261370.0,PE,17.0,1004.0,25313.0
25755.0,sao vicente ferrer,2613800.0,261380.0,PE,17.0,1005.0,24236.0
25771.0,serra talhada,2613909.0,261390.0,PE,17.0,1006.0,25771.0
25798.0,serrita,2614006.0,261400.0,PE,17.0,1007.0,25437.0
25810.0,sertania,2614105.0,261410.0,PE,17.0,1008.0,23230.0
25836.0,sirinhaem,2614204.0,261420.0,PE,17.0,1009.0,23574.0
25852.0,moreilandia,2614303.0,261430.0,PE,17.0,964.0,24970.0
25879.0,solidao,2614402.0,261440.0,PE,17.0,1011.0,25771.0
25895.0,surubim,2614501.0,261450.0,PE,17.0,1010.0,23817.0
25917.0,tabira,2614600.0,261460.0,PE,17.0,1011.0,25771.0
25933.0,tacaimbo,2614709.0,261470.0,PE,17.0,1012.0,23817.0
25950.0,tacaratu,2614808.0,261480.0,PE,17.0,1013.0,23230.0
25976.0,itambe,2607653.0,260765.0,PE,17.0,945.0,24236.0
25992.0,taquaritinga do norte,2615003.0,261500.0,PE,17.0,1015.0,23817.0
26018.0,terezinha,2615102.0,261510.0,PE,17.0,898.0,24198.0
26034.0,terra nova,2615201.0,261520.0,PE,17.0,1016.0,25437.0
26050.0,timbauba,2615300.0,261530.0,PE,17.0,1017.0,24236.0
26077.0,toritama,2615409.0,261540.0,PE,17.0,1018.0,23817.0
26093.0,tracunhaem,2615508.0,261550.0,PE,17.0,1019.0,25313.0
26115.0,trindade,2615607.0,261560.0,PE,17.0,1020.0,24970.0
26131.0,triunfo,2615706.0,261570.0,PE,17.0,1021.0,25771.0
26158.0,tupanatinga,2615805.0,261580.0,PE,17.0,1022.0,23230.0
26174.0,tuparetama,2615904.0,261590.0,PE,17.0,1023.0,25771.0
26190.0,venturosa,2616001.0,261600.0,PE,17.0,1024.0,23230.0
26212.0,verdejante,2616100.0,261610.0,PE,17.0,1025.0,25437.0
26239.0,vertentes,2616209.0,261620.0,PE,17.0,1026.0,23817.0
26255.0,vicencia,2616308.0,261630.0,PE,17.0,1027.0,24236.0
26271.0,vitoria de santo antao,2616407.0,261640.0,PE,17.0,1028.0,25313.0
26298.0,camaragibe,2603454.0,260345.0,PE,17.0,910.0,25313.0
26310.0,abreu e lima,2600054.0,260005.0,PE,17.0,878.0,25313.0
26336.0,itapissuma,2607752.0,260775.0,PE,17.0,947.0,25313.0
27006.0,paripueira,2706448.0,270644.0,AL,2.0,1210.0,27855.0
27014.0,agua branca,2700102.0,270010.0,AL,2.0,1175.0,28592.0
27022.0,pariconha,2706422.0,270642.0,AL,2.0,1175.0,28592.0
27030.0,anadia,2700201.0,270020.0,AL,2.0,1176.0,27855.0
27049.0,estrela de alagoas,2702553.0,270255.0,AL,2.0,1208.0,27057.0
27057.0,arapiraca,2700300.0,270030.0,AL,2.0,1177.0,27057.0
27065.0,jequia da praia,2703759.0,270375.0,AL,2.0,1227.0,27855.0
27073.0,atalaia,2700409.0,270040.0,AL,2.0,1178.0,27855.0
27081.0,campestre,2701357.0,270135.0,AL,2.0,1217.0,28851.0
27090.0,barra de santo antonio,2700508.0,270050.0,AL,2.0,1210.0,27855.0
27111.0,barra de sao miguel,2700607.0,270060.0,AL,2.0,1227.0,27855.0
27138.0,batalha,2700706.0,270070.0,AL,2.0,1179.0,27057.0
27154.0,belem,2700805.0,270080.0,AL,2.0,1229.0,27057.0
27170.0,belo monte,2700904.0,270090.0,AL,2.0,1179.0,27057.0
27197.0,boca da mata,2701001.0,270100.0,AL,2.0,1180.0,27855.0
27219.0,branquinha,2701100.0,270110.0,AL,2.0,1205.0,28851.0
27235.0,cacimbinhas,2701209.0,270120.0,AL,2.0,1181.0,27057.0
27251.0,cajueiro,2701308.0,270130.0,AL,2.0,1182.0,28851.0
27278.0,campo alegre,2701407.0,270140.0,AL,2.0,1183.0,27855.0
27294.0,campo grande,2701506.0,270150.0,AL,2.0,1190.0,27057.0
27316.0,canapi,2701605.0,270160.0,AL,2.0,1184.0,28592.0
27332.0,capela,2701704.0,270170.0,AL,2.0,1185.0,27855.0
27359.0,carneiros,2701803.0,270180.0,AL,2.0,1226.0,28592.0
27375.0,cha preta,2701902.0,270190.0,AL,2.0,1233.0,28851.0
27391.0,coite do noia,2702009.0,270200.0,AL,2.0,1229.0,27057.0
27413.0,colonia leopoldina,2702108.0,270210.0,AL,2.0,,28851.0
27430.0,coqueiro seco,2702207.0,270220.0,AL,2.0,1222.0,27855.0
27456.0,coruripe,2702306.0,270230.0,AL,2.0,1186.0,27855.0
27472.0,delmiro gouveia,2702405.0,270240.0,AL,2.0,1187.0,28592.0
27499.0,dois riachos,2702504.0,270250.0,AL,2.0,1181.0,28592.0
27510.0,feira grande,2702603.0,270260.0,AL,2.0,1188.0,27057.0
27537.0,feliz deserto,2702702.0,270270.0,AL,2.0,1214.0,27855.0
27553.0,flexeiras,2702801.0,270280.0,AL,2.0,1189.0,28851.0
27570.0,girau do ponciano,2702900.0,270290.0,AL,2.0,1190.0,27057.0
27596.0,ibateguara,2703007.0,270300.0,AL,2.0,1225.0,28851.0
27618.0,igaci,2703106.0,270310.0,AL,2.0,1191.0,27057.0
27634.0,igreja nova,2703205.0,270320.0,AL,2.0,1192.0,27855.0
27650.0,inhapi,2703304.0,270330.0,AL,2.0,1202.0,28592.0
27677.0,jacare dos homens,2703403.0,270340.0,AL,2.0,1179.0,28592.0
27693.0,jacuipe,2703502.0,270350.0,AL,2.0,1217.0,28851.0
27715.0,japaratinga,2703601.0,270360.0,AL,2.0,1198.0,27855.0
27731.0,jaramataia,2703700.0,270370.0,AL,2.0,1197.0,27057.0
27758.0,joaquim gomes,2703809.0,270380.0,AL,2.0,1193.0,28851.0
27774.0,jundia,2703908.0,270390.0,AL,2.0,1206.0,28851.0
27790.0,junqueiro,2704005.0,270400.0,AL,2.0,1194.0,27855.0
27812.0,lagoa da canoa,2704104.0,270410.0,AL,2.0,1188.0,27057.0
27839.0,limoeiro de anadia,2704203.0,270420.0,AL,2.0,1195.0,27057.0
27855.0,maceio,2704302.0,270430.0,AL,2.0,1196.0,27855.0
27871.0,major isidoro,2704401.0,270440.0,AL,2.0,1197.0,27057.0
27898.0,maragogi,2704500.0,270450.0,AL,2.0,1198.0,27855.0
27910.0,maravilha,2704609.0,270460.0,AL,2.0,1199.0,28592.0
27936.0,marechal deodoro,2704708.0,270470.0,AL,2.0,1200.0,27855.0
27952.0,maribondo,2704807.0,270480.0,AL,2.0,1201.0,27855.0
27979.0,mar vermelho,2704906.0,270490.0,AL,2.0,1233.0,27855.0
27995.0,mata grande,2705002.0,270500.0,AL,2.0,1202.0,28592.0
28010.0,matriz de camaragibe,2705101.0,270510.0,AL,2.0,1203.0,27855.0
28037.0,messias,2705200.0,270520.0,AL,2.0,1204.0,28851.0
28053.0,minador do negrao,2705309.0,270530.0,AL,2.0,1181.0,27057.0
28070.0,monteiropolis,2705408.0,270540.0,AL,2.0,1207.0,28592.0
28096.0,murici,2705507.0,270550.0,AL,2.0,1205.0,28851.0
28118.0,novo lino,2705606.0,270560.0,AL,2.0,1206.0,28851.0
28134.0,olho dagua das flores,2705705.0,270570.0,AL,2.0,1207.0,28592.0
28150.0,olho d agua do casado,2705804.0,270580.0,AL,2.0,1216.0,28592.0
28177.0,olho d agua grande,2705903.0,270590.0,AL,2.0,1224.0,27057.0
28193.0,olivenca,2706000.0,270600.0,AL,2.0,1223.0,28592.0
28215.0,ouro branco,2706109.0,270610.0,AL,2.0,1199.0,28592.0
28231.0,palestina,2706208.0,270620.0,AL,2.0,1209.0,28592.0
28258.0,palmeira dos indios,2706307.0,270630.0,AL,2.0,1208.0,27057.0
28274.0,pao de acucar,2706406.0,270640.0,AL,2.0,1209.0,28592.0
28290.0,passo de camaragibe,2706505.0,270650.0,AL,2.0,1211.0,27855.0
28312.0,paulo jacinto,2706604.0,270660.0,AL,2.0,1212.0,27855.0
28339.0,penedo,2706703.0,270670.0,AL,2.0,1213.0,27855.0
28355.0,piacabucu,2706802.0,270680.0,AL,2.0,1214.0,27855.0
28371.0,pilar,2706901.0,270690.0,AL,2.0,1215.0,27855.0
28398.0,pindoba,2707008.0,270700.0,AL,2.0,1201.0,27855.0
28410.0,piranhas,2707107.0,270710.0,AL,2.0,1216.0,28592.0
28436.0,poco das trincheiras,2707206.0,270720.0,AL,2.0,1199.0,28592.0
28452.0,porto calvo,2707305.0,270730.0,AL,2.0,1217.0,27855.0
28479.0,porto de pedras,2707404.0,270740.0,AL,2.0,1218.0,27855.0
28495.0,porto real do colegio,2707503.0,270750.0,AL,2.0,1219.0,27057.0
28517.0,quebrangulo,2707602.0,270760.0,AL,2.0,1220.0,27855.0
28533.0,rio largo,2707701.0,270770.0,AL,2.0,1221.0,27855.0
28550.0,roteiro,2707800.0,270780.0,AL,2.0,1227.0,27855.0
28576.0,santa luzia do norte,2707909.0,270790.0,AL,2.0,1222.0,27855.0
28592.0,santana do ipanema,2708006.0,270800.0,AL,2.0,1223.0,28592.0
28614.0,santana do mundau,2708105.0,270810.0,AL,2.0,1232.0,28851.0
28630.0,sao bras,2708204.0,270820.0,AL,2.0,1224.0,27057.0
28657.0,sao jose da laje,2708303.0,270830.0,AL,2.0,1225.0,28851.0
28673.0,sao jose da tapera,2708402.0,270840.0,AL,2.0,1226.0,28592.0
28690.0,sao luis do quitunde,2708501.0,270850.0,AL,2.0,,27855.0
28711.0,sao miguel dos campos,2708600.0,270860.0,AL,2.0,1227.0,27855.0
28738.0,sao miguel dos milagres,2708709.0,270870.0,AL,2.0,1218.0,27855.0
28754.0,sao sebastiao,2708808.0,270880.0,AL,2.0,1228.0,27057.0
28770.0,satuba,2708907.0,270890.0,AL,2.0,1222.0,27855.0
28797.0,tanque d arca,2709004.0,270900.0,AL,2.0,1176.0,27057.0
28819.0,taquarana,2709103.0,270910.0,AL,2.0,1229.0,27057.0
