comarca_id,comarca,tribunal,estado_id,estado,n_municipios,entrancia,juizes
1004,sao lourenco da mata,TJPE,17.0,PE,1.0,,
1005,sao vicente ferrer,TJPE,17.0,PE,1.0,,
1006,serra talhada,TJPE,17.0,PE,1.0,,
1007,serrita,TJPE,17.0,PE,2.0,,
1008,sertania,TJPE,17.0,PE,1.0,,
1009,sirinhaem,TJPE,17.0,PE,1.0,,
1010,surubim,TJPE,17.0,PE,3.0,,
1011,tabira,TJPE,17.0,PE,2.0,,
1012,tacaimbo,TJPE,17.0,PE,1.0,,
1013,tacaratu,TJPE,17.0,PE,1.0,,
1014,tamandare,TJPE,17.0,PE,1.0,,
1015,taquaritinga do norte,TJPE,17.0,PE,1.0,,
1016,terra nova,TJPE,17.0,PE,1.0,,
1017,timbauba,TJPE,17.0,PE,1.0,,
1018,toritama,TJPE,17.0,PE,1.0,,
1019,tracunhaem,TJPE,17.0,PE,1.0,,
1020,trindade,TJPE,17.0,PE,1.0,,
1021,triunfo,TJPE,17.0,PE,2.0,,
1022,tupanatinga,TJPE,17.0,PE,1.0,,
1023,tuparetama,TJPE,17.0,PE,2.0,,
1024,venturosa,TJPE,17.0,PE,1.0,,
1025,verdejante,TJPE,17.0,PE,1.0,,
1026,vertentes,TJPE,17.0,PE,1.0,,
1027,vicencia,TJPE,17.0,PE,1.0,,
1028,vitoria de santo antao,TJPE,17.0,PE,1.0,,
1029,agua branca,TJPI,18.0,PI,4.0,,
1030,alto longa,TJPI,18.0,PI,2.0,,
1031,altos,TJPI,18.0,PI,3.0,,
1032,amarante,TJPI,18.0,PI,1.0,,
1033,angical do piaui,TJPI,18.0,PI,2.0,,
1034,anisio de abreu,TJPI,18.0,PI,2.0,,
1035,antonio almeida,TJPI,18.0,PI,2.0,,
1036,aroazes,TJPI,18.0,PI,1.0,,
1037,arraial,TJPI,18.0,PI,2.0,,
1038,avelino lopes,TJPI,18.0,PI,2.0,,
1039,barras,TJPI,18.0,PI,3.0,,
1040,barro duro,TJPI,18.0,PI,2.0,,
1041,batalha,TJPI,18.0,PI,1.0,,
1042,beneditinos,TJPI,18.0,PI,1.0,,
1043,bertolinia,TJPI,18.0,PI,2.0,,
1044,bocaina,TJPI,18.0,PI,2.0,,
1045,bom jesus,TJPI,18.0,PI,2.0,,
1046,buriti dos lopes,TJPI,18.0,PI,4.0,,
1047,campinas do piaui,TJPI,18.0,PI,3.0,,
1048,campo maior,TJPI,18.0,PI,4.0,,
1049,canto do buriti,TJPI,18.0,PI,3.0,,
1050,capitao de campos,TJPI,18.0,PI,3.0,,
1051,caracol,TJPI,18.0,PI,2.0,,
1052,castelo do piaui,TJPI,18.0,PI,4.0,,
1053,cocal,TJPI,18.0,PI,2.0,,
1054,conceicao do caninde,TJPI,18.0,PI,2.0,,
1055,corrente,TJPI,18.0,PI,2.0,,
1056,cristalandia do piaui,TJPI,18.0,PI,1.0,,
1057,cristino castro,TJPI,18.0,PI,4.0,,
1058,curimata,TJPI,18.0,PI,2.0,,
1059,demerval lobao,TJPI,18.0,PI,2.0,,
1060,elesbao veloso,TJPI,18.0,PI,1.0,,
1061,eliseu martins,TJPI,18.0,PI,2.0,,
1062,esperantina,TJPI,18.0,PI,2.0,,
1063,floriano,TJPI,18.0,PI,1.0,,
1064,francinopolis,TJPI,18.0,PI,1.0,,
1065,francisco santos,TJPI,18.0,PI,1.0,,
1066,fronteiras,TJPI,18.0,PI,1.0,,
1067,gilbues,TJPI,18.0,PI,3.0,,
1068,guadalupe,TJPI,18.0,PI,1.0,,
1069,inhuma,TJPI,18.0,PI,1.0,,
1070,ipiranga do piaui,TJPI,18.0,PI,1.0,,
1071,itainopolis,TJPI,18.0,PI,2.0,,
1072,itaueira,TJPI,18.0,PI,2.0,,
1073,jaicos,TJPI,18.0,PI,4.0,,
1074,jerumenha,TJPI,18.0,PI,2.0,,
1075,joaquim pires,TJPI,18.0,PI,2.0,,
1076,jose de freitas,TJPI,18.0,PI,1.0,,
1077,luzilandia,TJPI,18.0,PI,3.0,,
1078,miguel alves,TJPI,18.0,PI,1.0,,
1079,oeiras,TJPI,18.0,PI,7.0,,
1080,padre marcos,TJPI,18.0,PI,4.0,,
1081,parnaiba,TJPI,18.0,PI,2.0,,
1082,paulistana,TJPI,18.0,PI,5.0,,
1083,pedro ii,TJPI,18.0,PI,3.0,,
1084,picos,TJPI,18.0,PI,8.0,,
1085,pimenteiras,TJPI,18.0,PI,1.0,,
1086,pio ix,TJPI,18.0,PI,1.0,,
1087,piracuruca,TJPI,18.0,PI,3.0,,
1088,piripiri,TJPI,18.0,PI,1.0,,
1089,porto,TJPI,18.0,PI,2.0,,
1090,redencao do gurgueia,TJPI,18.0,PI,1.0,,
1091,regeneracao,TJPI,18.0,PI,1.0,,
1092,ribeiro goncalves,TJPI,18.0,PI,2.0,,
1093,santa cruz do piaui,TJPI,18.0,PI,2.0,,
1094,santa filomena,TJPI,18.0,PI,1.0,,
1095,sao goncalo do piaui,TJPI,18.0,PI,2.0,,
1096,sao joao do piaui,TJPI,18.0,PI,7.0,,
1097,sao miguel do tapuio,TJPI,18.0,PI,3.0,,
1098,sao pedro do piaui,TJPI,18.0,PI,2.0,,
1099,sao raimundo nonato,TJPI,18.0,PI,9.0,,
1100,simoes,TJPI,18.0,PI,3.0,,
1101,simplicio mendes,TJPI,18.0,PI,2.0,,
1102,socorro do piaui,TJPI,18.0,PI,2.0,,
1103,teresina,TJPI,18.0,PI,1.0,,
1104,uniao,TJPI,18.0,PI,2.0,,
1105,urucui,TJPI,18.0,PI,1.0,,
1106,valenca do piaui,TJPI,18.0,PI,3.0,,
1107,varzea grande,TJPI,18.0,PI,3.0,,
1108,angra dos reis,TJRJ,19.0,RJ,1.0,2.0,
1109,araruama,TJRJ,19.0,RJ,1.0,2.0,
1110,arraial do cabo,TJRJ,19.0,RJ,1.0,1.0,
1111,barra do pirai,TJRJ,19.0,RJ,1.0,2.0,
1112,barra mansa,TJRJ,19.0,RJ,2.0,2.0,
1113,belford roxo,TJRJ,19.0,RJ,1.0,2.0,
1114,bom jardim,TJRJ,19.0,RJ,1.0,1.0,
1115,bom jesus do itabapoana,TJRJ,19.0,RJ,1.0,1.0,
1116,cabo frio,TJRJ,19.0,RJ,2.0,2.0,
1117,cachoeiras de macacu,TJRJ,19.0,RJ,1.0,,
1118,cambuci,TJRJ,19.0,RJ,2.0,1.0,
1119,campos,TJRJ,19.0,RJ,3.0,3.0,
1120,cantagalo,TJRJ,19.0,RJ,1.0,1.0,
1121,carapebus,TJRJ,19.0,RJ,2.0,,
1122,carmo,TJRJ,19.0,RJ,1.0,1.0,
1123,casimiro de abreu,TJRJ,19.0,RJ,2.0,1.0,
1124,conceicao de macabu,TJRJ,19.0,RJ,1.0,1.0,
1125,cordeiro,TJRJ,19.0,RJ,2.0,1.0,
1126,duas barras,TJRJ,19.0,RJ,1.0,,
1127,duque de caxias,TJRJ,19.0,RJ,1.0,3.0,
1128,engenheiro paulo de frontin,TJRJ,19.0,RJ,1.0,,
1129,itaborai,TJRJ,19.0,RJ,2.0,2.0,
1130,itaguai,TJRJ,19.0,RJ,2.0,2.0,
1131,itaocara,TJRJ,19.0,RJ,1.0,1.0,
1132,itaperuna,TJRJ,19.0,RJ,1.0,2.0,
1133,laje do muriae,TJRJ,19.0,RJ,1.0,1.0,
1134,macae,TJRJ,19.0,RJ,1.0,2.0,
1135,mage,TJRJ,19.0,RJ,2.0,2.0,
1136,mangaratiba,TJRJ,19.0,RJ,1.0,1.0,
1137,marica,TJRJ,19.0,RJ,1.0,1.0,
1138,mendes,TJRJ,19.0,RJ,1.0,1.0,
1139,miguel pereira,TJRJ,19.0,RJ,1.0,1.0,
1140,miracema,TJRJ,19.0,RJ,1.0,1.0,
1141,natividade,TJRJ,19.0,RJ,2.0,1.0,
1142,nilopolis,TJRJ,19.0,RJ,1.0,2.0,
1143,niteroi,TJRJ,19.0,RJ,1.0,3.0,
1144,nova friburgo,TJRJ,19.0,RJ,1.0,2.0,
1145,nova iguacu,TJRJ,19.0,RJ,4.0,3.0,
1146,paracambi,TJRJ,19.0,RJ,1.0,1.0,
1147,paraiba do sul,TJRJ,19.0,RJ,1.0,1.0,
1148,paraty,TJRJ,19.0,RJ,1.0,,
1149,petropolis,TJRJ,19.0,RJ,2.0,3.0,
1150,pirai,TJRJ,19.0,RJ,2.0,1.0,
1151,porciuncula,TJRJ,19.0,RJ,1.0,1.0,
1152,resende,TJRJ,19.0,RJ,3.0,2.0,
1153,rio bonito,TJRJ,19.0,RJ,1.0,2.0,
1154,rio claro,TJRJ,19.0,RJ,1.0,1.0,
1155,rio das flores,TJRJ,19.0,RJ,1.0,1.0,
1156,rio de janeiro,TJRJ,19.0,RJ,1.0,,
1157,santa maria madalena,TJRJ,19.0,RJ,1.0,1.0,
1158,santo antonio de padua,TJRJ,19.0,RJ,2.0,,
1159,sao fidelis,TJRJ,19.0,RJ,1.0,1.0,
1160,sao goncalo,TJRJ,19.0,RJ,1.0,3.0,
1161,sao joao da barra,TJRJ,19.0,RJ,2.0,2.0,
1162,sao joao de meriti,TJRJ,19.0,RJ,1.0,3.0,
1163,sao pedro da aldeia,TJRJ,19.0,RJ,2.0,2.0,
1164,sao sebastiao do alto,TJRJ,19.0,RJ,1.0,1.0,
1165,sapucaia,TJRJ,19.0,RJ,1.0,1.0,
1166,saquarema,TJRJ,19.0,RJ,1.0,2.0,
1167,silva jardim,TJRJ,19.0,RJ,1.0,1.0,
1168,sumidouro,TJRJ,19.0,RJ,1.0,1.0,
1169,teresopolis,TJRJ,19.0,RJ,1.0,2.0,
1170,trajano de moraes,TJRJ,19.0,RJ,1.0,1.0,
1171,tres rios,TJRJ,19.0,RJ,3.0,2.0,
1172,valenca,TJRJ,19.0,RJ,1.0,2.0,
1173,vassouras,TJRJ,19.0,RJ,2.0,1.0,
1174,volta redonda,TJRJ,19.0,RJ,1.0,3.0,
1175,agua branca,TJAL,2.0,AL,2.0,,
1176,anadia,TJAL,2.0,AL,2.0,,
1177,arapiraca,TJAL,2.0,AL,2.0,,
1178,atalaia,TJAL,2.0,AL,1.0,,
1179,batalha,TJAL,2.0,AL,3.0,,
1180,boca da mata,TJAL,2.0,AL,1.0,,
1181,cacimbinhas,TJAL,2.0,AL,3.0,,
1182,cajueiro,TJAL,2.0,AL,1.0,,
1183,campo alegre,TJAL,2.0,AL,1.0,,
1184,canapi,TJAL,2.0,AL,1.0,,
1185,capela,TJAL,2.0,AL,1.0,,
1186,coruripe,TJAL,2.0,AL,1.0,,
1187,delmiro gouveia,TJAL,2.0,AL,1.0,,
1188,feira grande,TJAL,2.0,AL,2.0,,
1189,flexeiras,TJAL,2.0,AL,1.0,,
1190,girau do ponciano,TJAL,2.0,AL,2.0,,
1191,igaci,TJAL,2.0,AL,1.0,,
1192,igreja nova,TJAL,2.0,AL,1.0,,
1193,joaquim gomes,TJAL,2.0,AL,1.0,,
1194,junqueiro,TJAL,2.0,AL,1.0,,
1195,limoeiro de anadia,TJAL,2.0,AL,1.0,,
1196,maceio,TJAL,2.0,AL,1.0,,
1197,major isidoro,TJAL,2.0,AL,2.0,,
1198,maragogi,TJAL,2.0,AL,2.0,,
1199,maravilha,TJAL,2.0,AL,3.0,,
1200,marechal deodoro,TJAL,2.0,AL,1.0,,
1201,maribondo,TJAL,2.0,AL,2.0,,
1202,mata grande,TJAL,2.0,AL,2.0,,
1203,matriz de camaragibe,TJAL,2.0,AL,1.0,,
1204,messias,TJAL,2.0,AL,1.0,,
1205,murici,TJAL,2.0,AL,2.0,,
1206,novo lino,TJAL,2.0,AL,2.0,,
1207,olho dagua das flores,TJAL,2.0,AL,2.0,,
1208,palmeira dos indios,TJAL,2.0,AL,2.0,,
1209,pao de acucar,TJAL,2.0,AL,2.0,,
1210,paripueira,TJAL,2.0,AL,2.0,,
1211,passo de camaragibe,TJAL,2.0,AL,1.0,,
1212,paulo jacinto,TJAL,2.0,AL,1.0,,
1213,penedo,TJAL,2.0,AL,1.0,,
1214,piacabucu,TJAL,2.0,AL,2.0,,
1215,pilar,TJAL,2.0,AL,1.0,,
1216,piranhas,TJAL,2.0,AL,2.0,,
1217,porto calvo,TJAL,2.0,AL,3.0,,
1218,porto de pedras,TJAL,2.0,AL,2.0,,
1219,porto real do colegio,TJAL,2.0,AL,1.0,,
1220,quebrangulo,TJAL,2.0,AL,1.0,,
1221,rio largo,TJAL,2.0,AL,1.0,,
1222,santa luzia do norte,TJAL,2.0,AL,3.0,,
1223,santana do ipanema,TJAL,2.0,AL,2.0,,
1224,sao bras,TJAL,2.0,AL,2.0,,
1225,sao jose da laje,TJAL,2.0,AL,2.0,,
1226,sao jose da tapera,TJAL,2.0,AL,3.0,,
1227,sao miguel dos campos,TJAL,2.0,AL,4.0,,
1228,sao sebastiao,TJAL,2.0,AL,1.0,,
1229,taquarana,TJAL,2.0,AL,3.0,,
1230,teotonio vilela,TJAL,2.0,AL,1.0,,
1231,traipu,TJAL,2.0,AL,1.0,,
1232,uniao dos palmares,TJAL,2.0,AL,2.0,,
1233,vicosa,TJAL,2.0,AL,3.0,,
1234,acari,TJRN,20.0,RN,2.0,,
1235,acu,TJRN,20.0,RN,4.0,,
1236,almino afonso,TJRN,20.0,RN,4.0,,
1237,angicos,TJRN,20.0,RN,3.0,,
1238,apodi,TJRN,20.0,RN,5.0,,
1239,areia branca,TJRN,20.0,RN,3.0,,
1240,barauna,TJRN,20.0,RN,1.0,,
1241,caico,TJRN,20.0,RN,4.0,,
1242,campo grande,TJRN,20.0,RN,3.0,,
1243,canguaretama,TJRN,20.0,RN,3.0,,
1244,caraubas,TJRN,20.0,RN,1.0,,
1245,cruzeta,TJRN,20.0,RN,2.0,,
1246,currais novos,TJRN,20.0,RN,3.0,,
1247,extremoz,TJRN,20.0,RN,2.0,,
1248,florania,TJRN,20.0,RN,3.0,,
1249,goianinha,TJRN,20.0,RN,3.0,,
1250,ipanguacu,TJRN,20.0,RN,2.0,,
1251,jardim de piranhas,TJRN,20.0,RN,1.0,,
1252,jardim do serido,TJRN,20.0,RN,2.0,,
1253,joao camara,TJRN,20.0,RN,6.0,,
1254,jucurutu,TJRN,20.0,RN,1.0,,
1255,lajes,TJRN,20.0,RN,4.0,,
1256,luis gomes,TJRN,20.0,RN,4.0,,
1257,macaiba,TJRN,20.0,RN,3.0,,
1258,macau,TJRN,20.0,RN,2.0,,
1259,marcelino vieira,TJRN,20.0,RN,2.0,,
1260,martins,TJRN,20.0,RN,3.0,,
1261,monte alegre,TJRN,20.0,RN,4.0,,
1262,mossoro,TJRN,20.0,RN,3.0,,
1263,natal,TJRN,20.0,RN,1.0,,
1264,nisia floresta,TJRN,20.0,RN,1.0,,
1265,nova cruz,TJRN,20.0,RN,4.0,,
1266,parelhas,TJRN,20.0,RN,3.0,,
1267,parnamirim,TJRN,20.0,RN,1.0,,
1268,patu,TJRN,20.0,RN,2.0,,
1269,pau dos ferros,TJRN,20.0,RN,7.0,,
1270,pedro velho,TJRN,20.0,RN,1.0,,
1271,pendencias,TJRN,20.0,RN,2.0,,
1272,portalegre,TJRN,20.0,RN,4.0,,
1273,santa cruz,TJRN,20.0,RN,7.0,,
1274,santana do matos,TJRN,20.0,RN,2.0,,
1275,santo antonio,TJRN,20.0,RN,6.0,,
1276,sao bento do norte,TJRN,20.0,RN,4.0,,
1277,sao goncalo do amarante,TJRN,20.0,RN,1.0,,
1278,sao joao do sabugi,TJRN,20.0,RN,2.0,,
1279,sao jose do campestre,TJRN,20.0,RN,3.0,,
1280,sao miguel,TJRN,20.0,RN,4.0,,
1281,sao paulo do potengi,TJRN,20.0,RN,4.0,,
1282,sao tome,TJRN,20.0,RN,4.0,,
1283,tangara,TJRN,20.0,RN,3.0,,
1284,touros,TJRN,20.0,RN,2.0,,
1285,umarizal,TJRN,20.0,RN,2.0,,
1286,upanema,TJRN,20.0,RN,1.0,,
1287,agudo,TJRS,21.0,RS,2.0,,
1288,alegrete,TJRS,21.0,RS,1.0,,
1289,alvorada,TJRS,21.0,RS,1.0,,
1290,antonio prado,TJRS,21.0,RS,3.0,,
1291,arroio do meio,TJRS,21.0,RS,6.0,,
1292,arroio do tigre,TJRS,21.0,RS,3.0,,
1293,arroio grande,TJRS,21.0,RS,1.0,,
1294,arvorezinha,TJRS,21.0,RS,4.0,,
1295,augusto pestana,TJRS,21.0,RS,2.0,,
1296,bage,TJRS,21.0,RS,4.0,,
1297,barra do ribeiro,TJRS,21.0,RS,3.0,,
1298,bento goncalves,TJRS,21.0,RS,3.0,,
1299,bom jesus,TJRS,21.0,RS,3.0,,
1300,butia,TJRS,21.0,RS,2.0,,
1301,cacapava do sul,TJRS,21.0,RS,2.0,,
1302,cacequi,TJRS,21.0,RS,1.0,,
1303,cachoeira do sul,TJRS,21.0,RS,3.0,,
1304,cachoeirinha,TJRS,21.0,RS,1.0,,
1305,camaqua,TJRS,21.0,RS,5.0,,
1306,campina das missoes,TJRS,21.0,RS,3.0,,
1307,campo bom,TJRS,21.0,RS,1.0,,
1308,campo novo,TJRS,21.0,RS,3.0,,
1309,candelaria,TJRS,21.0,RS,1.0,,
1310,canela,TJRS,21.0,RS,1.0,,
1311,cangucu,TJRS,21.0,RS,1.0,,
1312,canoas,TJRS,21.0,RS,2.0,,
1313,capao da canoa,TJRS,21.0,RS,2.0,,
1314,carazinho,TJRS,21.0,RS,5.0,,
1315,carlos barbosa,TJRS,21.0,RS,2.0,,
1316,casca,TJRS,21.0,RS,8.0,,
1317,catuipe,TJRS,21.0,RS,1.0,,
1318,caxias do sul,TJRS,21.0,RS,1.0,,
1319,cerro largo,TJRS,21.0,RS,5.0,,
1320,charqueadas,TJRS,21.0,RS,1.0,,
1321,constantina,TJRS,21.0,RS,4.0,,
1322,coronel bicaco,TJRS,21.0,RS,2.0,,
1323,crissiumal,TJRS,21.0,RS,2.0,,
1324,cruz alta,TJRS,21.0,RS,5.0,,
1325,dois irmaos,TJRS,21.0,RS,3.0,,
1326,dom pedrito,TJRS,21.0,RS,1.0,,
1327,eldorado do sul,TJRS,21.0,RS,1.0,,
1328,encantado,TJRS,21.0,RS,7.0,,
1329,encruzilhada do sul,TJRS,21.0,RS,2.0,,
1330,erechim,TJRS,21.0,RS,14.0,,
1331,espumoso,TJRS,21.0,RS,3.0,,
1332,estancia velha,TJRS,21.0,RS,1.0,,
1333,esteio,TJRS,21.0,RS,1.0,,
1334,estrela,TJRS,21.0,RS,4.0,,
1335,farroupilha,TJRS,21.0,RS,1.0,,
1336,faxinal do soturno,TJRS,21.0,RS,5.0,,
1337,feliz,TJRS,21.0,RS,5.0,,
1338,flores da cunha,TJRS,21.0,RS,2.0,,
1339,frederico westphalen,TJRS,21.0,RS,7.0,,
1340,garibaldi,TJRS,21.0,RS,3.0,,
1341,gaurama,TJRS,21.0,RS,5.0,,
1342,general camara,TJRS,21.0,RS,2.0,,
1343,getulio vargas,TJRS,21.0,RS,6.0,,
1344,girua,TJRS,21.0,RS,2.0,,
1345,gramado,TJRS,21.0,RS,1.0,,
1346,gravatai,TJRS,21.0,RS,2.0,,
1347,guaiba,TJRS,21.0,RS,1.0,,
1348,guapore,TJRS,21.0,RS,6.0,,
1349,guarani das missoes,TJRS,21.0,RS,2.0,,
1350,herval,TJRS,21.0,RS,1.0,,
1351,horizontina,TJRS,21.0,RS,2.0,,
1352,ibiruba,TJRS,21.0,RS,2.0,,
1353,igrejinha,TJRS,21.0,RS,1.0,,
1354,ijui,TJRS,21.0,RS,5.0,,
1355,irai,TJRS,21.0,RS,1.0,,
1356,itaqui,TJRS,21.0,RS,2.0,,
1357,ivoti,TJRS,21.0,RS,3.0,,
1358,jaguarao,TJRS,21.0,RS,1.0,,
1359,jaguari,TJRS,21.0,RS,2.0,,
1360,julio de castilhos,TJRS,21.0,RS,2.0,,
1361,lagoa vermelha,TJRS,21.0,RS,5.0,,
1362,lajeado,TJRS,21.0,RS,8.0,,
1363,lavras do sul,TJRS,21.0,RS,1.0,,
1364,marau,TJRS,21.0,RS,6.0,,
1365,marcelino ramos,TJRS,21.0,RS,2.0,,
1366,montenegro,TJRS,21.0,RS,7.0,,
1367,mostardas,TJRS,21.0,RS,2.0,,
1368,naometoque,TJRS,21.0,RS,3.0,,
1369,nonoai,TJRS,21.0,RS,4.0,,
1370,nova petropolis,TJRS,21.0,RS,2.0,,
1371,nova prata,TJRS,21.0,RS,7.0,,
1372,novo hamburgo,TJRS,21.0,RS,1.0,,
1373,osorio,TJRS,21.0,RS,2.0,,
1374,palmares do sul,TJRS,21.0,RS,2.0,,
1375,palmeira das missoes,TJRS,21.0,RS,7.0,,
1376,panambi,TJRS,21.0,RS,2.0,,
1377,parobe,TJRS,21.0,RS,1.0,,
1378,passo fundo,TJRS,21.0,RS,5.0,,
1379,pedro osorio,TJRS,21.0,RS,2.0,,
1380,pelotas,TJRS,21.0,RS,5.0,,
1381,pinheiro machado,TJRS,21.0,RS,2.0,,
1382,piratini,TJRS,21.0,RS,1.0,,
1383,planalto,TJRS,21.0,RS,2.0,,
1384,portao,TJRS,21.0,RS,2.0,,
1385,porto alegre,TJRS,21.0,RS,1.0,,
1386,porto xavier,TJRS,21.0,RS,2.0,,
1387,quarai,TJRS,21.0,RS,1.0,,
1388,restinga seca,TJRS,21.0,RS,1.0,,
1389,rio grande,TJRS,21.0,RS,1.0,,
1390,rio pardo,TJRS,21.0,RS,2.0,,
1391,rodeio bonito,TJRS,21.0,RS,7.0,,
1392,ronda alta,TJRS,21.0,RS,3.0,,
1393,rosario do sul,TJRS,21.0,RS,1.0,,
1394,salto do jacui,TJRS,21.0,RS,2.0,,
1395,sananduva,TJRS,21.0,RS,4.0,,
1396,santa barbara do sul,TJRS,21.0,RS,2.0,,
1397,santa cruz do sul,TJRS,21.0,RS,5.0,,
1398,santa maria,TJRS,21.0,RS,4.0,,
1399,santa rosa,TJRS,21.0,RS,3.0,,
1400,santa vitoria do palmar,TJRS,21.0,RS,2.0,,
1401,santana do livramento,TJRS,21.0,RS,1.0,,
1402,santiago,TJRS,21.0,RS,4.0,,
1403,santo angelo,TJRS,21.0,RS,5.0,,
1404,santo antonio da patrulha,TJRS,21.0,RS,2.0,,
1405,santo antonio das missoes,TJRS,21.0,RS,2.0,,
1406,santo augusto,TJRS,21.0,RS,5.0,,
1407,santo cristo,TJRS,21.0,RS,3.0,,
1408,sao borja,TJRS,21.0,RS,1.0,,
1409,sao francisco de assis,TJRS,21.0,RS,2.0,,
1410,sao francisco de paula,TJRS,21.0,RS,2.0,,
1411,sao gabriel,TJRS,21.0,RS,2.0,,
1412,sao jeronimo,TJRS,21.0,RS,3.0,,
1413,sao jose do norte,TJRS,21.0,RS,1.0,,
1414,sao jose do ouro,TJRS,21.0,RS,6.0,,
1415,sao leopoldo,TJRS,21.0,RS,1.0,,
1416,sao lourenco do sul,TJRS,21.0,RS,1.0,,
1417,sao luiz gonzaga,TJRS,21.0,RS,8.0,,
1418,sao marcos,TJRS,21.0,RS,1.0,,
1419,sao pedro do sul,TJRS,21.0,RS,4.0,,
1420,sao sebastiao do cai,TJRS,21.0,RS,5.0,,
1421,sao sepe,TJRS,21.0,RS,3.0,,
1422,sao valentim,TJRS,21.0,RS,5.0,,
1423,sao vicente do sul,TJRS,21.0,RS,2.0,,
1424,sapiranga,TJRS,21.0,RS,3.0,,
1425,sapucaia do sul,TJRS,21.0,RS,1.0,,
1426,sarandi,TJRS,21.0,RS,3.0,,
1427,seberi,TJRS,21.0,RS,3.0,,
1428,sobradinho,TJRS,21.0,RS,6.0,,
1429,soledade,TJRS,21.0,RS,6.0,,
1430,tapejara,TJRS,21.0,RS,5.0,,
1431,tapera,TJRS,21.0,RS,4.0,,
1432,tapes,TJRS,21.0,RS,3.0,,
1433,taquara,TJRS,21.0,RS,3.0,,
1434,taquari,TJRS,21.0,RS,2.0,,
1435,tenente portela,TJRS,21.0,RS,5.0,,
1436,teutonia,TJRS,21.0,RS,5.0,,
1437,torres,TJRS,21.0,RS,7.0,,
1438,tramandai,TJRS,21.0,RS,4.0,,
1439,tres coroas,TJRS,21.0,RS,1.0,,
1440,tres de maio,TJRS,21.0,RS,6.0,,
1441,tres passos,TJRS,21.0,RS,4.0,,
1442,triunfo,TJRS,21.0,RS,1.0,,
1443,tucunduva,TJRS,21.0,RS,2.0,,
1444,tupancireta,TJRS,21.0,RS,2.0,,
1445,uruguaiana,TJRS,21.0,RS,2.0,,
1446,vacaria,TJRS,21.0,RS,6.0,,
1447,venancio aires,TJRS,21.0,RS,3.0,,
1448,vera cruz,TJRS,21.0,RS,2.0,,
1449,veranopolis,TJRS,21.0,RS,4.0,,
1450,viamao,TJRS,21.0,RS,1.0,,
1451,alta floresta doeste,TJRO,22.0,RO,1.0,,
1452,alvorada doeste,TJRO,22.0,RO,2.0,,
1453,ariquemes,TJRO,22.0,RO,6.0,,
1454,buritis,TJRO,22.0,RO,2.0,,
1455,cacoal,TJRO,22.0,RO,1.0,,
1456,cerejeiras,TJRO,22.0,RO,4.0,,
1457,colorado do oeste,TJRO,22.0,RO,2.0,,
1458,costa marques,TJRO,22.0,RO,1.0,,
1459,espigao doeste,TJRO,22.0,RO,1.0,,
1460,guajaramirim,TJRO,22.0,RO,1.0,,
1461,jaru,TJRO,22.0,RO,3.0,,
1462,jiparana,TJRO,22.0,RO,1.0,,
1463,machadinho doeste,TJRO,22.0,RO,2.0,,
1464,nova brasilandia doeste,TJRO,22.0,RO,2.0,,
1465,ouro preto do oeste,TJRO,22.0,RO,3.0,,
1466,pimenta bueno,TJRO,22.0,RO,3.0,,
1467,porto velho,TJRO,22.0,RO,3.0,,
1468,presidente medici,TJRO,22.0,RO,2.0,,
1469,rolim de moura,TJRO,22.0,RO,1.0,,
1470,santa luzia doeste,TJRO,22.0,RO,3.0,,
1471,sao miguel do guapore,TJRO,22.0,RO,2.0,,
1472,vilhena,TJRO,22.0,RO,2.0,,
1473,alto alegre,TJRR,23.0,RR,1.0,,
1474,boa vista,TJRR,23.0,RR,2.0,,
1475,bonfim,TJRR,23.0,RR,2.0,,
1476,caracarai,TJRR,23.0,RR,1.0,,
1477,mucajai,TJRR,23.0,RR,2.0,,
1478,pacaraima,TJRR,23.0,RR,2.0,,
1479,rorainopolis,TJRR,23.0,RR,1.0,,
1480,sao luiz,TJRR,23.0,RR,3.0,,
1481,abelardo luz,TJSC,24.0,SC,3.0,,
1482,anchieta,TJSC,24.0,SC,2.0,,
1483,anita garibaldi,TJSC,24.0,SC,5.0,,
1484,araquari,TJSC,24.0,SC,1.0,,
1485,ararangua,TJSC,24.0,SC,3.0,,
1486,armazem,TJSC,24.0,SC,3.0,,
1487,ascurra,TJSC,24.0,SC,3.0,,
1488,balneario camboriu,TJSC,24.0,SC,1.0,,
1489,balneario picarras,TJSC,24.0,SC,2.0,,
1490,barra velha,TJSC,24.0,SC,2.0,,
1491,biguacu,TJSC,24.0,SC,3.0,,
1492,blumenau,TJSC,24.0,SC,1.0,,
1493,bom retiro,TJSC,24.0,SC,2.0,,
1494,braco do norte,TJSC,24.0,SC,5.0,,
1495,brusque,TJSC,24.0,SC,3.0,,
1496,cacador,TJSC,24.0,SC,4.0,,
1497,camboriu,TJSC,24.0,SC,1.0,,
1498,campo ere,TJSC,24.0,SC,4.0,,
1499,campos novos,TJSC,24.0,SC,4.0,,
1500,canoinhas,TJSC,24.0,SC,4.0,,
1501,capinzal,TJSC,24.0,SC,5.0,,
1502,capivari de baixo,TJSC,24.0,SC,1.0,,
1503,catanduvas,TJSC,24.0,SC,3.0,,
1504,chapeco,TJSC,24.0,SC,6.0,,
1505,concordia,TJSC,24.0,SC,5.0,,
1506,coronel freitas,TJSC,24.0,SC,4.0,,
