cod_item,cod_item_pai,nome,situacao,dat_versao,dsc_caminho_completo
1,,Magistrado,A,2025-09-11 16:34:41,
3,1,Decisão,A,2025-09-11 16:34:41,
7,3,Conversão,A,2025-09-11 16:34:41,
11,3,Declaração,A,2025-09-11 16:34:41,
14,,Serventuário,A,2025-09-11 16:34:41,
15,14,Contador,A,2025-09-11 16:34:41,
16,15,Cálculo,A,2025-09-11 16:34:41,
18,14,Distribuidor,A,2025-09-11 16:34:41,
22,18,Baixa Definitiva,A,2025-09-11 16:34:41,
25,3,Suspensão ou Sobrestamento,A,2025-09-11 16:34:41,
26,18,Distribuição,A,2025-09-11 16:34:41,
36,18,Redistribuição,A,2025-09-11 16:34:41,
48,14,Escrivão/Diretor de Secretaria/Secretário Jurídico,A,2025-09-11 16:34:41,
51,48,Conclusão,A,2025-09-11 16:34:41,
56,3,Requisição de informações,I,2025-09-11 16:34:41,
60,48,Expedição de documento,A,2025-09-11 16:34:41,
63,3,Ordenação de entrega de autos,I,2025-09-11 16:34:41,
67,48,Juntada,A,2025-09-11 16:34:41,
83,3,Cancelamento da distribuição,A,2025-09-11 16:34:41,
85,67,Petição,A,2025-09-11 16:34:41,
92,48,Publicação,A,2025-09-11 16:34:41,
104,14,Oficial de Justiça,A,2025-09-11 16:34:41,
105,104,Devolução,A,2025-09-11 16:34:41,
106,105,Mandado,A,2025-09-11 16:34:41,
108,3,Decretação de Prisão Criminal,A,2025-09-11 16:34:41,
112,105,Ofício,A,2025-09-11 16:34:41,
113,3,Decretação de Prisão Civil,A,2025-09-11 16:34:41,
115,104,Recebimento,A,2025-09-11 16:34:41,
117,3,Decretação de Internação,A,2025-09-11 16:34:41,
118,48,Protocolo de Petição,A,2025-09-11 16:34:41,
122,3,Desacolhimento de Prisão,A,2025-09-11 16:34:41,
123,48,Remessa,A,2025-09-11 16:34:41,
128,157,Prisão,A,2025-09-11 16:34:41,
132,48,Recebimento,A,2025-09-11 16:34:41,
133,3,Acolhimento de exceção,A,2025-09-11 16:34:41,
135,48,Apensamento,A,2025-09-11 16:34:41,
137,48,Desapensamento,A,2025-09-11 16:34:41,
138,3,Rejeição,A,2025-09-11 16:34:41,
146,3,Não-Homologação de prisão em flagrante,I,2025-09-11 16:34:41,
151,3,Concessão de efeito suspensivo,A,2025-09-11 16:34:41,
157,3,Revogação,A,2025-09-11 16:34:41,
160,3,Recebimento,A,2025-09-11 16:34:41,
163,3,Não-Recebimento,A,2025-09-11 16:34:41,
172,3,Deliberação da partilha,A,2025-09-11 16:34:41,
175,378,Prisão em flagrante,I,2025-09-11 16:34:41,
190,3,Reforma de decisão anterior,A,2025-09-11 16:34:41,
193,1,Julgamento,A,2025-09-11 16:34:41,
196,385,Extinção da execução ou do cumprimento da sentença,A,2025-09-11 16:34:41,
198,385,Acolhimento de Embargos de Declaração,A,2025-09-11 16:34:41,
200,385,Não-Acolhimento de Embargos de Declaração,A,2025-09-11 16:34:41,
202,385,Decretação de falência,A,2025-09-11 16:34:41,
206,3,Admissão,A,2025-09-11 16:34:41,
207,3,Não-Admissão,A,2025-09-11 16:34:41,
208,385,Não-Decretação de Falência,A,2025-09-11 16:34:41,
210,385,Concessão,A,2025-09-11 16:34:41,
212,385,Denegação,A,2025-09-11 16:34:41,
214,385,Concessão em Parte,A,2025-09-11 16:34:41,
218,193,Sem Resolução de Mérito,A,2025-09-11 16:34:41,
219,385,Procedência,A,2025-09-11 16:34:41,
220,385,Improcedência,A,2025-09-11 16:34:41,
221,385,Procedência em Parte,A,2025-09-11 16:34:41,
228,218,Arquivamento,A,2025-09-11 16:34:41,
230,218,Recurso prejudicado,A,2025-09-11 16:34:41,
235,218,Não Conhecimento de recurso,A,2025-09-11 16:34:41,
236,218,Negação de Seguimento,A,2025-09-11 16:34:41,
237,385,Provimento,A,2025-09-11 16:34:41,
238,385,Provimento em Parte,A,2025-09-11 16:34:41,
239,385,Não-Provimento,A,2025-09-11 16:34:41,
240,385,Conhecimento em Parte e Provimento ou Concessão,A,2025-09-11 16:34:41,
241,385,Conhecimento em Parte e Provimento em Parte ou Concessão em Parte,A,2025-09-11 16:34:41,
242,385,Conhecimento em Parte e Não-Provimento ou Denegação,A,2025-09-11 16:34:41,
244,218,Conversão de Agravo de Instrumento em Agravo Retido,I,2025-09-11 16:34:41,
245,861,Provisório,A,2025-09-11 16:34:41,
246,861,Definitivo,A,2025-09-11 16:34:41,
263,25,Réu revel citado por edital ,A,2025-09-11 16:34:41,
264,25,Suspensão Condicional do Processo,A,2025-09-11 16:34:41,
265,25,Recurso Extraordinário com repercussão geral,A,2025-09-11 16:34:41,
266,7,Julgamento em Diligência,I,2025-09-11 16:34:41,
268,25,Morte ou perda da capacidade,A,2025-09-11 16:34:41,
269,11,Impedimento ou Suspeição,I,2025-09-11 16:34:41,
270,25,Convenção das Partes,I,2025-09-11 16:34:41,
271,25,"Exceção de Incompetência, suspeição ou Impedimento",I,2025-09-11 16:34:41,
272,25,"A depender do julgamento de outra causa, de outro juízo ou declaração incidente",A,2025-09-11 16:34:41,
275,25,Força maior,A,2025-09-11 16:34:41,
276,25,Execução frustrada,A,2025-09-11 16:34:41,
277,25,Convenção das Partes para Satisfação Voluntária da Obrigação em Execução ou Cumprimento de Sentença,A,2025-09-11 16:34:41,
278,25,Recebimento de Embargos à Execução,I,2025-09-11 16:34:41,
279,25,Incidente de Insanidade Mental,I,2025-09-11 16:34:41,
311,48,Leilão ou Praça,A,2025-09-11 16:34:41,
313,48,Sessão do Tribunal do Júri,A,2025-09-11 16:34:41,
332,817,Tutela Provisória,A,2025-09-11 16:34:41,
334,968,Gratuidade da Justiça,A,2025-09-11 16:34:41,
335,133,de pré-executividade,A,2025-09-11 16:34:41,
339,817,Liminar,A,2025-09-11 16:34:41,
347,157,Tutela Provisória,A,2025-09-11 16:34:41,
348,157,Liminar,A,2025-09-11 16:34:41,
349,157,Gratuidade de Justiça,A,2025-09-11 16:34:41,
352,108,Temporária,A,2025-09-11 16:34:41,
353,108,Preventiva,A,2025-09-11 16:34:41,
354,113,Alimentos,A,2025-09-11 16:34:41,
355,113,Depositário infiel,I,2025-09-11 16:34:41,
357,122,Temporária,A,2025-09-11 16:34:41,
358,122,Preventiva,A,2025-09-11 16:34:41,
371,133,Incompetência,A,2025-09-11 16:34:41,
373,138,Exceção de Impedimento ou Suspeição,A,2025-09-11 16:34:41,
374,138,Exceção de incompetência,A,2025-09-11 16:34:41,
377,378,Acordo em execução ou em cumprimento de sentença,I,2025-09-11 16:34:41,
378,3,Homologação,A,2025-09-11 16:34:41,
381,151,Recurso,A,2025-09-11 16:34:41,
383,151,Impugnação ao cumprimento de sentença,A,2025-09-11 16:34:41,
385,193,Com Resolução do Mérito,A,2025-09-11 16:34:41,
388,160,Aditamento da denúncia,A,2025-09-11 16:34:41,
389,160,Aditamento da queixa,A,2025-09-11 16:34:41,
390,160,Aditamento do libelo,I,2025-09-11 16:34:41,
391,160,Denúncia,A,2025-09-11 16:34:41,
392,160,Libelo,I,2025-09-11 16:34:41,
393,160,Queixa,A,2025-09-11 16:34:41,
394,1060,Com efeito suspensivo,A,2025-09-11 16:34:41,
399,138,Aditamento da denúncia,A,2025-09-11 16:34:41,
400,138,Aditamento da queixa,A,2025-09-11 16:34:41,
402,138,Denúncia,A,2025-09-11 16:34:41,
404,138,Queixa,A,2025-09-11 16:34:41,
417,48,Inclusão em pauta,I,2025-09-11 16:34:41,
429,206,Recurso extraordinário,A,2025-09-11 16:34:41,
430,206,Recurso especial,A,2025-09-11 16:34:41,
431,206,Recurso de revista,A,2025-09-11 16:34:41,
432,207,Recurso Extraordinário,A,2025-09-11 16:34:41,
433,207,Recurso Especial,A,2025-09-11 16:34:41,
434,207,Recurso de Revista,A,2025-09-11 16:34:41,
442,210,Segurança,A,2025-09-11 16:34:41,
443,210,Habeas corpus,A,2025-09-11 16:34:41,
444,210,Habeas data,A,2025-09-11 16:34:41,
445,210,Mandado de injunção,A,2025-09-11 16:34:41,
446,212,Segurança,A,2025-09-11 16:34:41,
447,212,Habeas corpus,A,2025-09-11 16:34:41,
448,212,Habeas data,A,2025-09-11 16:34:41,
449,212,Mandado de injunção,A,2025-09-11 16:34:41,
450,214,Segurança,A,2025-09-11 16:34:41,
451,214,Habeas corpus,A,2025-09-11 16:34:41,
452,214,Habeas data,A,2025-09-11 16:34:41,
453,214,Mandado de injunção,A,2025-09-11 16:34:41,
454,456,Indeferimento da petição inicial,A,2025-09-11 16:34:41,
455,385,Renúncia ao direito pelo autor,A,2025-09-11 16:34:41,
456,218,Extinção,A,2025-09-11 16:34:41,
457,456,Paralisação por negligência das partes,A,2025-09-11 16:34:41,
458,456,Abandono da causa,A,2025-09-11 16:34:41,
459,456,Ausência de pressupostos processuais,A,2025-09-11 16:34:41,
460,456,"Perempção, litispendência ou coisa julgada",A,2025-09-11 16:34:41,
461,456,Ausência das condições da ação,A,2025-09-11 16:34:41,
462,456,Convenção de arbitragem,A,2025-09-11 16:34:41,
463,456,Desistência,A,2025-09-11 16:34:41,
464,456,Ação intransmissível,A,2025-09-11 16:34:41,
465,456,Confusão entre autor e réu,I,2025-09-11 16:34:41,
466,385,Homologação de Transação,A,2025-09-11 16:34:41,
471,385,Pronúncia de Decadência ou Prescrição,A,2025-09-11 16:34:41,
472,228,"Sumaríssimo (art. 852-B, § 1º/CLT)",A,2025-09-11 16:34:41,
473,228,Ausência do Reclamante,A,2025-09-11 16:34:41,
478,16,Cálculo de Liquidação,A,2025-09-11 16:34:41,
479,16,Custas,A,2025-09-11 16:34:41,
480,16,Atualização de conta,A,2025-09-11 16:34:41,
481,16,Tributos,A,2025-09-11 16:34:41,
488,18,Cancelamento de Distribuição,A,2025-09-11 16:34:41,
493,48,Entrega em carga/vista,A,2025-09-11 16:34:41,
581,67,Documento,A,2025-09-11 16:34:41,
785,968,Tutela Provisória,A,2025-09-11 16:34:41,
787,817,Gratuidade da Justiça,A,2025-09-11 16:34:41,
788,138,Exceção de pré-executividade,A,2025-09-11 16:34:41,
792,968,Liminar,A,2025-09-11 16:34:41,
799,163,Aditamento do libelo,I,2025-09-11 16:34:41,
803,163,Libelo,I,2025-09-11 16:34:41,
804,163,Recurso,A,2025-09-11 16:34:41,
817,3,Concessão,A,2025-09-11 16:34:41,
818,817,Liberdade provisória,A,2025-09-11 16:34:41,
819,817,Livramento Condicional,A,2025-09-11 16:34:41,
821,7,Pena / Medida,A,2025-09-11 16:34:41,
823,117,Provisória,A,2025-09-11 16:34:41,
824,117,Definitiva,I,2025-09-11 16:34:41,
848,48,Trânsito em julgado,A,2025-09-11 16:34:41,
849,48,Reativação,A,2025-09-11 16:34:41,
853,218,Conversão de Agravo de Instrumento em Recurso Especial ou Extraordinário,A,2025-09-11 16:34:41,
861,48,Arquivamento,A,2025-09-11 16:34:41,
865,14,Arquivista,A,2025-09-11 16:34:41,
866,865,Guarda Intermediária,A,2025-09-11 16:34:41,
867,865,Guarda Permanente,A,2025-09-11 16:34:41,
869,865,Entrega definitiva dos autos,A,2025-09-11 16:34:41,
870,865,Autos Eliminados,A,2025-09-11 16:34:41,
871,385,Acolhimento em parte de Embargos de Declaração,A,2025-09-11 16:34:41,
873,48,Deliberação em Sessão,I,2025-09-11 16:34:41,
884,385,Transação Penal,I,2025-09-11 16:34:41,
888,3,Concessão em parte,A,2025-09-11 16:34:41,
889,888,Tutela Provisória,A,2025-09-11 16:34:41,
892,888,Liminar,A,2025-09-11 16:34:41,
893,48,Desarquivamento,A,2025-09-11 16:34:41,
897,48,Retirada de pauta,I,2025-09-11 16:34:41,
898,25,Por decisão judicial,A,2025-09-11 16:34:41,
900,385,Declaração de competência em conflito,I,2025-09-11 16:34:41,
901,385,Negação Monocrática de Provimento,A,2025-09-11 16:34:41,
905,113,"de estrangeiro para deportação, expulsão ou extradição",A,2025-09-11 16:34:41,
928,48,Republicação,A,2025-09-11 16:34:41,
940,133,Impedimento ou Suspeição,A,2025-09-11 16:34:41,
941,11,Incompetência,A,2025-09-11 16:34:41,
944,378,Desistência de Recurso,A,2025-09-11 16:34:41,
945,157,Decisão anterior,A,2025-09-11 16:34:41,
947,25,Por pendência de AIREsp,I,2025-09-11 16:34:41,
960,25,Conflito de Competência,I,2025-09-11 16:34:41,
961,3,Suscitação de Conflito de Competência,A,2025-09-11 16:34:41,
968,3,Não-Concessão,A,2025-09-11 16:34:41,
970,48,Audiência,A,2025-09-11 16:34:41,
971,25,Exceção da Verdade,I,2025-09-11 16:34:41,
972,385,Provimento Monocrático,A,2025-09-11 16:34:41,
973,385,Extinção da Punibilidade ou da Pena,A,2025-09-11 16:34:41,
977,865,Recebimento,A,2025-09-11 16:34:41,
978,865,Remessa,A,2025-09-11 16:34:41,
979,15,Recebimento,A,2025-09-11 16:34:41,
980,15,Remessa,A,2025-09-11 16:34:41,
981,18,Recebimento,A,2025-09-11 16:34:41,
982,18,Remessa,A,2025-09-11 16:34:41,
985,115,Mandado,A,2025-09-11 16:34:41,
987,115,Ofício,A,2025-09-11 16:34:41,
988,817,Permissão de saída,A,2025-09-11 16:34:41,
990,817,Direito de visita,A,2025-09-11 16:34:41,
1002,817,Progressão de regime,A,2025-09-11 16:34:41,
1003,11,Remição,A,2025-09-11 16:34:41,
1004,157,Livramento Condicional,A,2025-09-11 16:34:41,
1008,3,Autorização,A,2025-09-11 16:34:41,
1009,1008,Trabalho Externo,A,2025-09-11 16:34:41,
1010,1008,Saída Temporária,A,2025-09-11 16:34:41,
1011,1008,Inclusão em Regime Disciplinar Diferenciado,A,2025-09-11 16:34:41,
1013,3,Determinação,A,2025-09-11 16:34:41,
1014,1013,Regressão de Regime,A,2025-09-11 16:34:41,
1015,1013,Suspensão do Processo,I,2025-09-11 16:34:41,
1016,157,Suspensão Condicional da Pena,A,2025-09-11 16:34:41,
1017,817,Suspensão Condicional da Pena,A,2025-09-11 16:34:41,
1018,1008,Transferência para outro Estabelecimento Penal,A,2025-09-11 16:34:41,
1019,1008,Transferência da Execução da Pena,A,2025-09-11 16:34:41,
1042,973,Morte do agente,A,2025-09-11 16:34:41,
1043,973,"Anistia, graça ou indulto",A,2025-09-11 16:34:41,
1044,973,Retroatividade de lei,A,2025-09-11 16:34:41,
1045,973,"Prescrição, decadência ou perempção",I,2025-09-11 16:34:41,
1046,973,Renúncia do queixoso ou perdão aceito ,A,2025-09-11 16:34:41,
1047,973,Retratação do agente,A,2025-09-11 16:34:41,
1048,973,Perdão judicial,A,2025-09-11 16:34:41,
1049,973,Pagamento integral do débito,A,2025-09-11 16:34:41,
1050,973,Cumprimento da Pena,A,2025-09-11 16:34:41,
1051,48,Decurso de Prazo,A,2025-09-11 16:34:41,
1052,48,Bens Apreendidos,A,2025-09-11 16:34:41,
1053,1052,Destinação,A,2025-09-11 16:34:41,
1054,1052,Destinação Parcial,A,2025-09-11 16:34:41,
1055,1052,Cadastramento,A,2025-09-11 16:34:41,
1059,1060,Sem efeito suspensivo,A,2025-09-11 16:34:41,
1060,160,Recurso,A,2025-09-11 16:34:41,
1061,48,Disponibilização no Diário da Justiça Eletrônico,A,2025-09-11 16:34:41,
1062,48,Redisponibilização no Diário da Justiça Eletrônico,A,2025-09-11 16:34:41,
1063,1013,Determinação de arquivamento de procedimentos investigatórios,A,2025-09-11 16:34:41,
10953,218,Pronúncia,A,2025-09-11 16:34:41,
10961,218,Impronúncia,A,2025-09-11 16:34:41,
10962,1013,Regressão de Medida Sócio-Educativa,I,2025-09-11 16:34:41,
10963,817,Progressão de Medida Sócio-Educativa,I,2025-09-11 16:34:41,
10964,385,Extinção por Cumprimento de Medida Sócio-Educativa,A,2025-09-11 16:34:41,
10965,210,Remissão a Adolescente Infrator,I,2025-09-11 16:34:41,
10966,48,Mudança de Classe Processual,I,2025-09-11 16:34:41,
11002,157,Revogação da Suspensão do Processo,I,2025-09-11 16:34:41,
11003,48,Início do Cumprimento da Transação Penal,A,2025-09-11 16:34:41,
11008,48,Desmembramento de Feitos,A,2025-09-11 16:34:41,
11009,1,Despacho,A,2025-09-11 16:34:41,
11010,11009,Mero expediente,A,2025-09-11 16:34:41,
11011,378,Homologada a Remissão,I,2025-09-11 16:34:41,
11012,11025,Conflito de Competência,A,2025-09-11 16:34:41,
11013,11025,Convenção das Partes,A,2025-09-11 16:34:41,
11014,11025,Convenção das Partes para Cumprimento Voluntário da obrigação,I,2025-09-11 16:34:41,
11015,11025,"Exceção de Incompetência, suspeição ou Impedimento",I,2025-09-11 16:34:41,
11016,11025,Exceção da Verdade,A,2025-09-11 16:34:41,
11017,11025,Incidente de Insanidade Mental,A,2025-09-11 16:34:41,
11018,11025,Recebimento de Embargos à Execução,A,2025-09-11 16:34:41,
11019,11009,Ordenação de entrega de autos,A,2025-09-11 16:34:41,
11020,11009,Requisição de Informações,A,2025-09-11 16:34:41,
11021,11009,Conversão,A,2025-09-11 16:34:41,
11022,11021,Julgamento em Diligência,A,2025-09-11 16:34:41,
11023,11009,Concessão,A,2025-09-11 16:34:41,
11024,11023,Assistência Judiciária Gratuita,I,2025-09-11 16:34:41,
11025,11009,Suspensão ou Sobrestamento,A,2025-09-11 16:34:41,
11373,218,Anulação de sentença/acórdão,A,2025-09-11 16:34:41,
11374,456,Devedor não encontrado,A,2025-09-11 16:34:41,
11375,456,Inexistência de bens penhoráveis,A,2025-09-11 16:34:41,
11376,456,Ausência do autor à audiência,A,2025-09-11 16:34:41,
11377,456,Inadmissibilidade do procedimento sumaríssimo,A,2025-09-11 16:34:41,
11378,456,Incompetência territorial,A,2025-09-11 16:34:41,
11379,456,Incompetência em razão da pessoa,A,2025-09-11 16:34:41,
11380,456,Autor falecido e sem habilitação de sucessores,A,2025-09-11 16:34:41,
11381,456,Ausência de citação de sucessores do réu falecido,A,2025-09-11 16:34:41,
11382,1013,"Bloqueio, Penhora ou Arresto",A,2025-09-11 16:34:41,
11383,48,Ato ordinatório,A,2025-09-11 16:34:41,
11384,48,Liquidação iniciada,A,2025-09-11 16:34:41,
11385,48,Execução/Cumprimento de Sentença Iniciada (o),A,2025-09-11 16:34:41,
11393,117,Sanção,A,2025-09-11 16:34:41,
11394,218,Homologada a Remissão,I,2025-09-11 16:34:41,
11395,817,Remissão ao Adolescente como Forma de Suspensão do Processo,A,2025-09-11 16:34:41,
11396,218,Concessão de remissão a adolescente com exclusão do processo,I,2025-09-11 16:34:41,
11401,385,Procedência do pedido e procedência do pedido contraposto,A,2025-09-11 16:34:41,
11402,385,Procedência do pedido e procedência em parte do pedido contraposto,A,2025-09-11 16:34:41,
11403,385,Procedência do pedido e improcedência do pedido contraposto,A,2025-09-11 16:34:41,
11404,385,Procedência em parte do pedido e procedência do pedido contraposto,A,2025-09-11 16:34:41,
11405,385,Procedência em parte do pedido e procedência em parte do pedido contraposto,A,2025-09-11 16:34:41,
11406,385,Procedência em parte do pedido e improcedência do pedido contraposto,A,2025-09-11 16:34:41,
11407,385,Improcedência do pedido e procedência do pedido contraposto,A,2025-09-11 16:34:41,
11408,385,Improcedência do pedido e procedência em parte do pedido contraposto,A,2025-09-11 16:34:41,
11409,385,Improcedência do pedido e improcedência do pedido contraposto,A,2025-09-11 16:34:41,
11411,973,Cumprimento da suspensão condicional do processo,A,2025-09-11 16:34:41,
11415,817,Comutação da pena,A,2025-09-11 16:34:41,
11423,817,Medida protetiva,I,2025-09-11 16:34:41,
11424,888,Medida protetiva,I,2025-09-11 16:34:41,
11425,968,Medida protetiva,I,2025-09-11 16:34:41,
11426,157,Medida protetiva,I,2025-09-11 16:34:41,
11554,817,Indulto,A,2025-09-11 16:34:41,
11792,3,Livramento Condicional,A,2025-09-11 16:34:41,
11795,385,Procedência do Pedido - Reconhecimento pelo réu,A,2025-09-11 16:34:41,
11796,385,Declaração de competência em conflito,A,2025-09-11 16:34:41,
11801,973,Reparação do dano,A,2025-09-11 16:34:41,
11876,385,Absolvição Sumária do art. 397-CPP,A,2025-09-11 16:34:41,
11877,385,Absolvição sumária - crimes dolosos contra a vida,A,2025-09-11 16:34:41,
11878,973,Prescrição,A,2025-09-11 16:34:41,
11879,973,Decadência ou perempção,A,2025-09-11 16:34:41,
11975,25,Recurso Especial repetitivo,A,2025-09-11 16:34:41,
11983,48,Retificação de movimento,A,2025-09-11 16:34:41,
12028,973,Cumprimento de transação penal,A,2025-09-11 16:34:41,
12029,865,Recebe Teste,I,2025-09-11 16:34:41,
12032,210,Exequatur,A,2025-09-11 16:34:41,
12033,385,Sentença Estrangeira,A,2025-09-11 16:34:41,
12034,385,Exequatur,A,2025-09-11 16:34:41,
12035,160,Representação por ato infracional,A,2025-09-11 16:34:41,
12036,138,Representação por ato infracional,A,2025-09-11 16:34:41,
12037,1013,Quebra de sigilo fiscal,A,2025-09-11 16:34:41,
12038,1013,Quebra de sigilo bancário,A,2025-09-11 16:34:41,
12039,1013,Quebra de sigilo telemático,A,2025-09-11 16:34:41,
12040,1013,Indisponibilidade de bens,A,2025-09-11 16:34:41,
12041,210,Recuperação judicial,A,2025-09-11 16:34:41,
12065,48,Cumprimento de Suspensão ou Sobrestamento,I,2025-09-11 16:34:41,
12066,48,Cumprimento de Levantamento da Suspensão ,A,2025-09-11 16:34:41,
12067,3,Levantamento da Suspensão ou Dessobrestamento,I,2025-09-11 16:34:41,
12068,11009,Levantamento da Suspensão ou Dessobrestamento,I,2025-09-11 16:34:41,
12092,3,Afetação ao rito dos recursos repetitivos ,A,2025-09-11 16:34:41,
12093,3,Desafetação ao rito dos recursos repetitivos ,A,2025-09-11 16:34:41,
12094,206,Incidente de Resolução de demandas repetitivas (art. 981 e 982),A,2025-09-11 16:34:41,
12095,207,Incidente de resolução de demandas repetitivas,A,2025-09-11 16:34:41,
12096,206,Incidente de assunção de competência,A,2025-09-11 16:34:41,
12097,207,Incidente de assunção de competência ,A,2025-09-11 16:34:41,
12098,25,Incidente de Resolução de Demandas Repetitivas ,A,2025-09-11 16:34:41,
12099,25,Por decisão do Presidente do STJ - SIRDR,A,2025-09-11 16:34:41,
12100,25,Por decisão do Presidente do STF  - SIRDR,A,2025-09-11 16:34:41,
12101,48,Inclusão do processo para julgamento eletrônico,I,2025-09-11 16:34:41,
12102,48,"Adiamento do julgamento (CPC, art. 935)",I,2025-09-11 16:34:41,
12103,48,Pauta,A,2025-09-11 16:34:41,
12104,12103,Inclusão em pauta,A,2025-09-11 16:34:41,
12105,12103,Inclusão em Pauta de Sessão Virtual,A,2025-09-11 16:34:41,
12106,12103,Adiamento do Julgamento para a Primeira Sessão Seguinte,A,2025-09-11 16:34:41,
12107,12105,Para análise de repercussão geral,A,2025-09-11 16:34:41,
12108,12104,Para análise de repercussão geral,A,2025-09-11 16:34:41,
12109,12105,Para análise da admissão do recurso repetitivo ,A,2025-09-11 16:34:41,
12110,12104,Para análise da admissão do recurso repetitivo ,A,2025-09-11 16:34:41,
12111,12104,Para análise da admissão do IRDR,A,2025-09-11 16:34:41,
12112,12105,Para análise da admissão do IRDR,A,2025-09-11 16:34:41,
12113,12105,Para análise da admissão do IAC,A,2025-09-11 16:34:41,
12114,12104,Para análise da admissão do IAC,A,2025-09-11 16:34:41,
12115,12104,Para Julgamento,A,2025-09-11 16:34:41,
12116,12105,Para Julgamento,A,2025-09-11 16:34:41,
12140,7,Prisão em Flagrante em Prisão Preventiva,A,2025-09-11 16:34:41,
12141,3,Relaxamento do Flagrante,A,2025-09-11 16:34:41,
12142,48,Mudança de Parte,A,2025-09-11 16:34:41,
12143,48,Mudança de Assunto Processual,A,2025-09-11 16:34:41,
12144,3,Unificação e Soma de Penas,A,2025-09-11 16:34:41,
12145,157,Detração/Remição,A,2025-09-11 16:34:41,
12146,968,Liberdade Provisória,A,2025-09-11 16:34:41,
12147,122,Domiciliar,A,2025-09-11 16:34:41,
12148,817,Prisão Domiciliar,A,2025-09-11 16:34:41,
12149,817,Detração/Remição da Pena,A,2025-09-11 16:34:41,
12150,11,Impedimento,A,2025-09-11 16:34:41,
12151,11,Suspeição,A,2025-09-11 16:34:41,
12163,3,Outras Decisões,I,2025-09-11 16:34:41,
12164,3,Outras Decisões,A,2025-09-11 16:34:41,
12165,48,Requisição de Pagamento,A,2025-09-11 16:34:41,
12166,12165,Precatório,A,2025-09-11 16:34:41,
12167,12166,Enviada ao Tribunal,A,2025-09-11 16:34:41,
12168,12166,Preparada para Envio,A,2025-09-11 16:34:41,
12169,12166,Paga,A,2025-09-11 16:34:41,
12170,12166,Cancelada,A,2025-09-11 16:34:41,
12171,12166,Retificado,A,2025-09-11 16:34:41,
12172,12166,Suspensão,A,2025-09-11 16:34:41,
12173,12165,Pequeno Valor,A,2025-09-11 16:34:41,
12174,12173,Enviada ao Tribunal/Ente Devedor,A,2025-09-11 16:34:41,
12175,12173,Preparada para Envio,A,2025-09-11 16:34:41,
12176,12173,Paga,A,2025-09-11 16:34:41,
12177,12173,Cancelada,A,2025-09-11 16:34:41,
12178,12173,Retificada,A,2025-09-11 16:34:41,
12179,12173,Suspensão,A,2025-09-11 16:34:41,
12180,11395,Prestação de Serviços à Comunidade,A,2025-09-11 16:34:41,
12181,11395,Reparação do Dano,A,2025-09-11 16:34:41,
12182,11395,Liberdade Assistida,A,2025-09-11 16:34:41,
12183,11395,Justiça Restaurativa,A,2025-09-11 16:34:41,
12184,218,Suspensão Condicional do Processo,I,2025-09-11 16:34:41,
12185,3,Decisão Interlocutória de Mérito,A,2025-09-11 16:34:41,
12186,48,Cancelamento de Distribuição,A,2025-09-11 16:34:41,
12187,385,Homologação de Decisão de Juiz Leigo,A,2025-09-11 16:34:41,
12188,1008,Recambiamento de Preso,A,2025-09-11 16:34:41,
12189,48,Entrega de Documento,A,2025-09-11 16:34:41,
12198,48,Deliberado em Sessão,A,2025-09-11 16:34:41,
12199,12198,Julgado,A,2025-09-11 16:34:41,
12200,12199,Mérito,A,2025-09-11 16:34:41,
12201,12199,Liminar,A,2025-09-11 16:34:41,
12202,12199,Questão de Ordem,A,2025-09-11 16:34:41,
12203,12198,Adiado,A,2025-09-11 16:34:41,
12204,12198,Pedido de Vista,A,2025-09-11 16:34:41,
12205,12198,Retirado,A,2025-09-11 16:34:41,
12206,3,Ratificação,A,2025-09-11 16:34:41,
12207,12206,Liminar,A,2025-09-11 16:34:41,
12208,3,Não-Ratificação,A,2025-09-11 16:34:41,
12209,12208,Liminar,A,2025-09-11 16:34:41,
12210,3,Ratificação em Parte,A,2025-09-11 16:34:41,
12211,12210,Liminar,A,2025-09-11 16:34:41,
12212,12199,Prorrogação de PAD,A,2025-09-11 16:34:41,
12213,12206,Decisão Monocrática,A,2025-09-11 16:34:41,
12214,48,Processo Encaminhado,A,2025-09-11 16:34:41,
12215,48,Processo devolvido à Secretaria,A,2025-09-11 16:34:41,
12252,385,Sentença confirmada,A,2025-09-11 16:34:41,
12253,385,Sentença confirmada em parte,A,2025-09-11 16:34:41,
12254,385,Sentença desconstituída,A,2025-09-11 16:34:41,
12255,1013,Redistribuição por prevenção,A,2025-09-11 16:34:41,
12256,456,Continência,A,2025-09-11 16:34:41,
12257,385,Definição de tese jurídica em incidentes repetitivos,A,2025-09-11 16:34:41,
12258,385,Emissão de juízo de retratação pelo Órgão Julgador,A,2025-09-11 16:34:41,
12259,25,"Prescrição intercorrente (art. 921, § 4º, CPC)",A,2025-09-11 16:34:41,
12260,48,Autos restaurados,A,2025-09-11 16:34:41,
12261,160,Emenda a inicial,A,2025-09-11 16:34:41,
12262,160,Emenda a inicial,I,2025-09-11 16:34:41,
12263,48,Intimação,A,2025-09-11 16:34:41,
12264,12263,Eletrônica,A,2025-09-11 16:34:41,
12265,12264,Expedida/certificada,A,2025-09-11 16:34:41,
12266,12264,Confirmada,A,2025-09-11 16:34:41,
12267,12263,Em audiência,A,2025-09-11 16:34:41,
