classe_id,natureza,dispositivo_legal,artigo,polo_ativo,polo_passivo,justica
565,Tutela Provisória,CPC 2015,294 a 299,Requerente,Requerido,just_trab_1grau
36,,"CPC, CLT, RITST, RITRTs","557,§1º, CPC, 896, §5º,CLT",Agravante,Agravado,just_trab_2grau
51,,Regimentos Internos,art. 243 do RI/TST,Agravante,Agravado,just_trab_2grau
39,,CLT,"art. 897, ""b"" e § 2º",Agravante,Agravado,just_trab_2grau
44,Recurso,CPC,544,Agravante,Agravado,just_trab_2grau
45,,CLT,"art. 897, ""b""",Agravante,Agravado,just_trab_2grau
42,,CLT,"art. 897, \""b\""",Agravante,Agravado,just_trab_2grau
47,,CLT,"art. 897, \""a\"" e § 1",Agravante,Agravado,just_trab_2grau
78,Cautelar,CPC,813,Requerente,Requerido,just_trab_2grau
85,Cautelar,CPC,879,Requerente,Requerido,just_trab_2grau
1,,LC 75/93,"art. 83, IV",Autor,Réu,just_trab_2grau
27,Especial,CPC,485,Autor,Réu,just_trab_2grau
28,,CLT,arts. 840 e ss,Reclamante,Reclamado,just_trab_2grau
97,Cautelar,CPC,839,Requerente,Requerido,just_trab_2grau
106,,CPC,202,Deprecante,Deprecado,just_trab_2grau
112,,CF,"109, X",Rogante,Rogado,just_trab_2grau
102,,CPC,202,Ordenante,Ordenado,just_trab_2grau
118,Cautelar,CPC,798,Requerente,Requerido,just_trab_2grau
116,Cautelar,CPC,826,Requerente,Requerido,just_trab_2grau
127,,CLT,803 e ss. ,Suscitante,Suscitado,just_trab_2grau
127,,CPC,115 a 124,Suscitante,Suscitado,just_trab_2grau
132,,Regimentos e normas internas dos Tribunais,,Consulente,Consultado,just_trab_2grau
134,,CPC,871,Requerente,Requerido,just_trab_2grau
139,,"leis de organização judiciária, regimentos e normas internas dos tribunais.",,Corrigente,Corrigido,just_trab_2grau
140,,"Leis de organização judiciária, regimentos e normas internas dos tribunais.",,Corrigente,Corrigido,just_trab_2grau
142,Especial,"L.E. ou norma estadual; L 5.010/66 -  6º; CLT, art. 709, II e regimentos internos. ",,Corrigente,Corrigido,just_trab_2grau
151,Execução,CPC,"Art. 475-I, 475-J e 475-N",Exequente,Executado,just_trab_2grau
172,,CF e CLT,"artigos 856/CLT e 114, § 2º, CF",Suscitante,Suscitado,just_trab_2grau
173,,CF e Lei 7783/89,"art. 114, § 3º, da CF",Suscitante,Suscitado,just_trab_2grau
189,Recurso,CPC,535,Embargante,Embargado,just_trab_2grau
195,Especial,CPC,1046,Embargante,Embargado,just_trab_2grau
211,,CPC,"134, 304, 312 e ss. ",,,just_trab_2grau
212,,CPC,"112, 304  e 307 e ss. ",,,just_trab_2grau
215,,CPC,"135, 304 e 312 e ss",excipiente,excepto,just_trab_2grau
230,,,,,,just_trab_2grau
240,Cautelar,CPC,844,Requerente,Requerido,just_trab_2grau
248,Cível,"CF e Livro III, Título II, Capítulo X do Código de Processo Penal","5º, LXVIII da CF 647 a 667 do Código de Processo Penal",,,just_trab_2grau
249,Especial,L.E.,L.9.507/97,Impetrante,Impetrado,just_trab_2grau
262,Incidente,CPC,261,Impugnante,Impugnado,just_trab_2grau
265,,CPC,948,,,just_trab_2grau
266,Incidente,CPC 2015,947,suscitante,suscitado,just_trab_2grau
267,Incidente,CPC 2015,133 a 137,Suscitante,Suscitado,just_trab_2grau
269,Comum,CPC,390,Autor,Réu ,just_trab_2grau
273,incidente,CPC 2015,976 a 987,Suscitante,Suscitado,just_trab_2grau
276,Incidente,CPC,476 e 479 e L.10.259/01 - 14,Suscitante,,just_trab_2grau
277,Incidental,CPC 2015 ,Diversos,Requerente,Requerido,just_trab_2grau
303,,CPC,867 a 873,,,just_trab_2grau
311,Cautelar,CPC,861,Requerente,Requerido,just_trab_2grau
325,Especial,CF; Lei 12016/2009,"5º, LXIX; 1º",Impetrante,Impetrado,just_trab_2grau
326,Especial,CF; Lei 8437/92; Lei 12016/2009,"5º, LXX; 2º; 21 a 23",Impetrante,Impetrado,just_trab_2grau
342,,CPC,867 a 873,,,just_trab_2grau
348,Incidente,CPC,56,Opoente,Oposto,just_trab_2grau
360,Pré-Processual,"Lei 13.140/2015, CLT, Resolução CNJ 125/2010 e RITST","Art. 1º (Lei 13.140/2015), art. 764 (CLT), art. 4º (Resolução CNJ 125/2010) e art. 36, IV (RITST)",Requerente,Requerido,just_trab_2grau
366,,"Leis de org. jud., regimentos e normas internas dos tribunais.",,,,just_trab_2grau
369,,Lei 5.584/70,"Art. 2º, §§ 1º e 2º",Requerente,Requerido,just_trab_2grau
372,Ato,,RI e Resolução do CJF,Requerente,Requerido,just_trab_2grau
374,,"art. 100 da CF, Constituições Estaduais, leis de org. judiciárias, regimentos e normas internas dos tribunais.",,Requerente,Requerido,just_trab_2grau
386,Incidente,"(art. 125, IV, do CPC e Res. 125/CNJ)",,REQUERENTE,REQUERIDO,just_trab_2grau
414,,"Lei 9.784/99, outras normas federais e normas estaduais.",,,,just_trab_2grau
415,,"art. 27 da LC 35/79 (LOMAN), Resolução 30 do CNJ, leis de organização judiciária, regimentos internos e outras normas dos tribunais.",,Processante,Processado,just_trab_2grau
416,,"Lei 8.112/90 e outras leis federais, leis de organização judiciária, leis estaduais, regimentos internos e outras normas dos tribunais.",,Processante,Processado,just_trab_2grau
434,Cautelar,CPC 2015,381,Requerente,Requerido,just_trab_2grau
437,Cautelar,CPC,867 A 873,Requerente,Requerido,just_trab_2grau
445,,"RI TST, art.190 e RI de TRT",,Reclamante,Reclamado,just_trab_2grau
447,,"leis de org. jud., regimentos internos e outras normas dos tribunais.",,Reclamente,Reclamado,just_trab_2grau
453,,normas dos tribunais,,Recorrente,Recorrido,just_trab_2grau
476,,CLT,"art. 895, ""a"" e ""b""",Recorrente,Recorrido,just_trab_2grau
459,,CLT,678,Recorrente,Recorrido,just_trab_2grau
481,,,,,,just_trab_2grau
482,Recurso,DL 779/69; CPC; L. 1533/51,"art. 1º, V; art. 475; art. 12",Juízo Recorrente,Recorrido,just_trab_2grau
483,Recurso,"DL 779/69, art. 1º, V; CPC, art. 475; L. 12.016/2009, art. 14, par. 1°; CLT, art. 895, I eII",,Juízo Recorrente,Recorrido,just_trab_2grau
514,,"art. 100, § 3o, da CF, ADCT, Constituições Estaduais, leis e normas dos tribunais.",,Requerente,Requerido,just_trab_2grau
516,Especial,CPC,1063,Autor,Réu,just_trab_2grau
540,Cautelar,CPC,822,Requerente,Requerido,just_trab_2grau
541,,"art. 143 e ss. da Lei 8.112/90, leis de org. judiciária, leis estaduais, regimentos e normas internas dos tribunais.",,Sindicante,Sindicado,just_trab_2grau
552,,LL 4.348/64 e 8.437/92 e 9.494/97 e 1.533/51,4º; e 4º§1º; e 1º,Autor,Réu,just_trab_2grau
560,Tutela Provisória,CPC 2015,303 e 304,Requerente,Requerido,just_trab_2grau
561,Tutela Provisória,CPC 2015,305 a 310,Requerente,Requerido,just_trab_2grau
565,Tutela Provisória,CPC 2015,294 a 299,Requerente,Requerido,just_trab_2grau
36,,"CPC, CLT, RITST, RITRTs","557,§1º, CPC, 896, §5º,CLT",Agravante,Agravado,just_trab_tst
51,,Regimentos Internos,art. 243 do RI/TST,Agravante,Agravado,just_trab_tst
44,Recurso,CPC,544,Agravante,Agravado,just_trab_tst
45,,CLT,"art. 897, ""b""",Agravante,Agravado,just_trab_tst
46,,,,Agravante,Agravado,just_trab_tst
42,,CLT,"art. 897, \""b\""",Agravante,Agravado,just_trab_tst
47,,CLT,"art. 897, \""a\"" e § 1",Agravante,Agravado,just_trab_tst
78,Cautelar,CPC,813,Requerente,Requerido,just_trab_tst
85,Cautelar,CPC,879,Requerente,Requerido,just_trab_tst
1,,LC 75/93,"art. 83, IV",Autor,Réu,just_trab_tst
27,Especial,CPC,485,Autor,Réu,just_trab_tst
28,,CLT,arts. 840 e ss,Reclamante,Reclamado,just_trab_tst
8,,CLT,"art. 872, § único",Reclamante,Reclamado,just_trab_tst
97,Cautelar,CPC,839,Requerente,Requerido,just_trab_tst
112,,CF,"109, X",Rogante,Rogado,just_trab_tst
118,Cautelar,CPC,798,Requerente,Requerido,just_trab_tst
116,Cautelar,CPC,826,Requerente,Requerido,just_trab_tst
127,,CLT,803 e ss. ,Suscitante,Suscitado,just_trab_tst
127,,CPC,115 a 124,Suscitante,Suscitado,just_trab_tst
132,,Regimentos e normas internas dos Tribunais,,Consulente,Consultado,just_trab_tst
134,,CPC,871,Requerente,Requerido,just_trab_tst
139,,"leis de organização judiciária, regimentos e normas internas dos tribunais.",,Corrigente,Corrigido,just_trab_tst
140,,"Leis de organização judiciária, regimentos e normas internas dos tribunais.",,Corrigente,Corrigido,just_trab_tst
142,Especial,"L.E. ou norma estadual; L 5.010/66 -  6º; CLT, art. 709, II e regimentos internos. ",,Corrigente,Corrigido,just_trab_tst
151,Execução,CPC,"Art. 475-I, 475-J e 475-N",Exequente,Executado,just_trab_tst
172,,CF e CLT,"artigos 856/CLT e 114, § 2º, CF",Suscitante,Suscitado,just_trab_tst
173,,CF e Lei 7783/89,"art. 114, § 3º, da CF",Suscitante,Suscitado,just_trab_tst
179,Trababalhista,L. 10.192/01,14,Requerente,Requerido,just_trab_tst
181,,CLT e RI/TST,art. 894/CLT e art. 239 RI/TST,Embargante,Embargado,just_trab_tst
199,,Lei 7701/88 e RI/TST,"art. 2º, II, e 240 do RI/TST",Embargante,Embargado,just_trab_tst
189,Recurso,CPC,535,Embargante,Embargado,just_trab_tst
195,Especial,CPC,1046,Embargante,Embargado,just_trab_tst
211,,CPC,"134, 304, 312 e ss. ",,,just_trab_tst
212,,CPC,"112, 304  e 307 e ss. ",,,just_trab_tst
215,,CPC,"135, 304 e 312 e ss",excipiente,excepto,just_trab_tst
240,Cautelar,CPC,844,Requerente,Requerido,just_trab_tst
248,Cível,"CF e Livro III, Título II, Capítulo X do Código de Processo Penal","5º, LXVIII da CF 647 a 667 do Código de Processo Penal",,,just_trab_tst
249,Especial,L.E.,L.9.507/97,Impetrante,Impetrado,just_trab_tst
262,Incidente,CPC,261,Impugnante,Impugnado,just_trab_tst
265,,CPC,948,,,just_trab_tst
267,Incidente,CPC 2015,133 a 137,Suscitante,Suscitado,just_trab_tst
269,Comum,CPC,390,Autor,Réu ,just_trab_tst
272,Incidental,CLT,896-B e 896-C,Requerente,Requerido,just_trab_tst
273,incidente,CPC 2015,976 a 987,Suscitante,Suscitado,just_trab_tst
276,Incidente,CPC,476 e 479 e L.10.259/01 - 14,Suscitante,,just_trab_tst
277,Incidental,CPC 2015 ,Diversos,Requerente,Requerido,just_trab_tst
292,,"art. 13, IV, da Lei 5.010/66; leis de org. jud., regimentos e normas internas dos tribunais.",,,,just_trab_tst
303,,CPC,867 a 873,,,just_trab_tst
311,Cautelar,CPC,861,Requerente,Requerido,just_trab_tst
325,Especial,CF; Lei 12016/2009,"5º, LXIX; 1º",Impetrante,Impetrado,just_trab_tst
326,Especial,CF; Lei 8437/92; Lei 12016/2009,"5º, LXX; 2º; 21 a 23",Impetrante,Impetrado,just_trab_tst
342,,CPC,867 a 873,,,just_trab_tst
348,Incidente,CPC,56,Opoente,Oposto,just_trab_tst
360,Pré-Processual,"Lei 13.140/2015, CLT, Resolução CNJ 125/2010 e RITST","Art. 1º (Lei 13.140/2015), art. 764 (CLT), art. 4º (Resolução CNJ 125/2010) e art. 36, IV (RITST)",Requerente,Requerido,just_trab_tst
366,,"Leis de org. jud., regimentos e normas internas dos tribunais.",,,,just_trab_tst
372,Ato,,RI e Resolução do CJF,Requerente,Requerido,just_trab_tst
374,,"art. 100 da CF, Constituições Estaduais, leis de org. judiciárias, regimentos e normas internas dos tribunais.",,Requerente,Requerido,just_trab_tst
414,,"Lei 9.784/99, outras normas federais e normas estaduais.",,,,just_trab_tst
415,,"art. 27 da LC 35/79 (LOMAN), Resolução 30 do CNJ, leis de organização judiciária, regimentos internos e outras normas dos tribunais.",,Processante,Processado,just_trab_tst
416,,"Lei 8.112/90 e outras leis federais, leis de organização judiciária, leis estaduais, regimentos internos e outras normas dos tribunais.",,Processante,Processado,just_trab_tst
434,Cautelar,CPC 2015,381,Requerente,Requerido,just_trab_tst
437,Cautelar,CPC,867 A 873,Requerente,Requerido,just_trab_tst
445,,"RI TST, art.190 e RI de TRT",,Reclamante,Reclamado,just_trab_tst
447,,"leis de org. jud., regimentos internos e outras normas dos tribunais.",,Reclamente,Reclamado,just_trab_tst
453,,normas dos tribunais,,Recorrente,Recorrido,just_trab_tst
476,,CLT,"art. 895, ""a"" e ""b""",Recorrente,Recorrido,just_trab_tst
478,,CF,"105, II",Recorrente,Recorrido,just_trab_tst
460,,CLT,art. 896,Recorrente,Recorrido,just_trab_tst
461,Recurso,"CPC,",544,Agravante,Agravado,just_trab_tst
481,,,,,,just_trab_tst
482,Recurso,DL 779/69; CPC; L. 1533/51,"art. 1º, V; art. 475; art. 12",Juízo Recorrente,Recorrido,just_trab_tst
483,Recurso,"DL 779/69, art. 1º, V; CPC, art. 475; L. 12.016/2009, art. 14, par. 1°; CLT, art. 895, I eII",,Juízo Recorrente,Recorrido,just_trab_tst
516,Especial,CPC,1063,Autor,Réu,just_trab_tst
540,Cautelar,CPC,822,Requerente,Requerido,just_trab_tst
541,,"art. 143 e ss. da Lei 8.112/90, leis de org. judiciária, leis estaduais, regimentos e normas internas dos tribunais.",,Sindicante,Sindicado,just_trab_tst
551,,Lei N. 8.437/92,4°,Requerente,Requerido,just_trab_tst
553,,Lei N. 4.348/64,4°,Requerente,Requerido,just_trab_tst
553,,L.4.348/64  ,4º,Requerente,Requerido,just_trab_tst
555,,CPC 2015,"982, § 3º",,,just_trab_tst
560,Tutela Provisória,CPC 2015,303 e 304,Requerente,Requerido,just_trab_tst
561,Tutela Provisória,CPC 2015,305 a 310,Requerente,Requerido,just_trab_tst
565,Tutela Provisória,CPC 2015,294 a 299,Requerente,Requerido,just_trab_tst
44,,CPC,544,Agravante,Agravado,stf
41,,RI,270,Agravante,Agravado,stf
89,Investigatória,CPP,289-A e 290,Autoridade,Acusado,stf
19,Comum,CPP,406,Autor,Réu,stf
189,Recurso,CPC,535,Embargante,Embargado,stf
266,Incidente,CPC 2015,947,suscitante,suscitado,stf
267,Incidente,CPC 2015,133 a 137,Suscitante,Suscitado,stf
273,incidente,CPC 2015,976 a 987,Suscitante,Suscitado,stf
277,Incidental,CPC 2015 ,Diversos,Requerente,Requerido,stf
360,Pré-Processual,"Lei 13.140/2015, CLT, Resolução CNJ 125/2010 e RITST","Art. 1º (Lei 13.140/2015), art. 764 (CLT), art. 4º (Resolução CNJ 125/2010) e art. 36, IV (RITST)",Requerente,Requerido,stf
367,Cautelar,Lei 9296/96,1º e ss.,Requerente,Acusado,stf
446,Especial,Regimentos Internos,,Reclamante,Reclamação,stf
473,,CPC,,Recorrente,Recorrido,stf
474,Recurso,CPC; Res. STF 450 e 451,544,Agravante,Agravado,stf
556,,CPC,"art. 976 c/c art. 986, § 3º c/c art. 1029, §  4º",,,stf
554,,CPC,art. 294,,,stf
555,,CPC 2015,"982, § 3º",,,stf
560,Tutela Provisória,CPC 2015,303 e 304,Requerente,Requerido,stf
561,Tutela Provisória,CPC 2015,305 a 310,Requerente,Requerido,stf
565,Tutela Provisória,CPC 2015,294 a 299,Requerente,Requerido,stf
566,,CPC,"art. 294, parágrafo único, c/c art. 299",,,stf
567,Incidental,CPC,"art. 294, parágrafo único, c/c art. 299",,,stf
51,,Regimentos Internos,,Agravante,Agravado,stj
51,Recurso,CPC 2015,1.070,Agravante,Agravado,stj
38,,CPC,544,Agravante,Agravado,stj
44,,CPC,544,Agravante,Agravado,stj
40,,RI,"270, parágrafo único",Agravante,Agravado,stj
41,,RI,270,Agravante,Agravado,stj
49,Recurso,CPC; Resolução STJ 7/2010,544,Agravante,Agravado,stj
63,,RI,"67, parágrafo único, III",Apelante,Apelado,stj
89,Investigatória,CPP,289-A e 290,Autoridade,Acusado,stj
18,,CF;CPP;RI,"105, I CF",Autor,Réu,stj
27,,CPC ,485,Autor,Réu,stj
10,,Instrução Normativa nº. 2 STJ ,1º,Requerente,Requerido,stj
111,,CF,"105, I, i",Rogante,Rogado,stj
122,,RI,"67, parágrafo único, VIII",Comunicante,Comunicado,stj
125,,CF; CPC,"105, I, g",Autor,Réu,stj
127,,CF; CPC,"105, I, d",Suscitante,Suscitado,stj
202,,CPC,496 III e 530 ,Embargante,Embargado,stj
201,,CPC,"496, III; 530",Embargante ,Embargado,stj
189,Recurso,CPC,535,Embargante,Embargado,stj
193,,CPC,546,Embargante,Embargado,stj
192,,IN,,Embargante,Embargado,stj
198,,Súmula 316 STJ,,Embargante,Embargado,stj
185,,"IN nº. 2, de 04/04/2005",5º,Embargante,Embargado,stj
186,,"IN 2, de 04/04/2006",5,Embargante,Embargado,stj
187,,"IN 2, de 04/04/2006",5º,Embargante,Embargado,stj
208,,CPP,523,Excipiente,Excepto,stj
211,,CPC,134; 304,Excipiente,Excepto,stj
215,,CPC,135; 304 e 305,Excipiente,Excepto,stj
231,,"IN 2, de 04/04/2005",3º,Exeqüente,Executado,stj
232,,"IN 02, de 04/04/2005",3º,Exeqüente,Executado,stj
233,,"IN 2, de 04/04/2005",3º,Exeqüente,Executado,stj
234,,"IN 2, de 04/04/2005",3º,Exeqüente,Executado,stj
235,,"IN 2, de 04/04/2005",3º,Exeqüente,Executado,stj
248,,CF; CPP,"105, I, c",Impetrante,Impetrado,stj
249,,CF,105,Impetrante,Impetrado,stj
262,Incidente,CPC,261,Impugnante,Impugnado,stj
265,,CPC,948,Arguinte,Arguído,stj
265,,CPC,948,,,stj
267,Incidente,CPC 2015,133 a 137,Suscitante,Suscitado,stj
268,,CF,"109, § 5",Suscitante,Suscitado,stj
269,Comum,CPC,390,Autor,Réu ,stj
273,incidente,CPC 2015,976 a 987,Suscitante,Suscitado,stj
276,Incidente,CPC; 10.259/01; RI,476 e 479; 14,Parte Autora,Parte Ré,stj
276,Incidente,CPC,476 e 479 e L.10.259/01 - 14,Suscitante,,stj
277,,,,,,stj
277,Incidental,CPC 2015 ,Diversos,Requerente,Requerido,stj
280,,RI,"67, paragrafo único, V",Autor,Investigado,stj
304,,RI,"67, XIV",Interpelante,Interpelado,stj
307,,CF,"34, VI; 36, II",Requisitante,,stj
310,,LC 35 (LOMAN),"33, PARÁGRAFO ÚNICO",,,stj
324,,CF,"5º, LXXI",Impetrante,Impetrado,stj
325,,CF,"5º, LXIX",Impetrante,Impetrado,stj
327,,CPC,796 ss,Requerente,Requerido,stj
329,,,,,,stj
360,Pré-Processual,"Lei 13.140/2015, CLT, Resolução CNJ 125/2010 e RITST","Art. 1º (Lei 13.140/2015), art. 764 (CLT), art. 4º (Resolução CNJ 125/2010) e art. 36, IV (RITST)",Requerente,Requerido,stj
367,Cautelar,Lei 9296/96,1º e ss.,Requerente,Acusado,stj
372,,RI,"67, VIII",Requerente,Requerido,stj
372,,,,Requerente,Requerido,stj
374,,CPC,730,Requerente,Requerido,stj
445,,CF,"105, f",Reclamante,Reclamado,stj
446,Especial,Regimentos Internos,,Reclamante,Reclamação,stj
453,,normas dos tribunais,,Recorrente,Recorrido,stj
471,,CPC,,Recorrente,Recorrido,stj
471,,CF,"105, III",Recorrente,Recorrido,stj
476,,CF,"105, II",Recorrente,Recorrido,stj
477,,CPP e CF,574 I,Recorrente,Recorrido,stj
477,,CF,"105, II",Recorrente,Recorrido,stj
478,,CF,"105, II",Recorrente,Recorrido,stj
506,,CPP,39,Representante,Representado,stj
514,,IN,,Requerente,Requerido,stj
516,Especial,CPC,1063,Autor,Réu,stj
523,,CPP,621 ss,Requerente,Requerido,stj
535,,CF,"105, I, i",Requerente,,stj
536,,CF,"105, I, i",Requerente,Requerido,stj
541,,RI,"67, parágrafo único VI",Requerente,,stj
551,,L.8.437/92  ,4º,Requerente,Requerido,stj
553,,L.4.348/64  ,4º,Requerente,Requerido,stj
555,,CPC 2015,"982, § 3º",,,stj
560,Tutela Provisória,CPC 2015,303 e 304,Requerente,Requerido,stj
561,Tutela Provisória,CPC 2015,305 a 310,Requerente,Requerido,stj
565,Tutela Provisória,CPC 2015,294 a 299,Requerente,Requerido,stj
142,Especial,"L.E. ou norma estadual; L 5.010/66 -  6º; CLT, art. 709, II e regimentos internos. ",,Corrigente,Corrigido,cjf
211,,CPC,"134, 304, 312 e ss. ",,,cjf
215,,CPC,"135, 304 e 312 e ss",excipiente,excepto,cjf
270,,,,,,cjf
275,,CPC2015,146,,,cjf
276,Incidente,CPC; 10.259/01; RI,476 e 479; 14,Parte Autora,Parte Ré,cjf
366,,"Leis de org. jud., regimentos e normas internas dos tribunais.",,,,cjf
370,Incidente,Lei 10.259/01; Lei 12153/2009,14; ,Parte Autora,Parte Ré,cjf
414,,"Lei 9.784/99, outras normas federais e normas estaduais.",,,,cjf
516,Especial,CPC,1063,Autor,Réu,cjf
560,Tutela Provisória,CPC 2015,303 e 304,Requerente,Requerido,cjf
561,Tutela Provisória,CPC 2015,305 a 310,Requerente,Requerido,cjf
565,Tutela Provisória,CPC 2015,294 a 299,Requerente,Requerido,cjf
31,,Regimento Interno,,Requerente,Requerido,cnj
76,Incidental,Leis de Organização Judiciária e Regimentos Internos de Tribunais ou Conselhos,,Arguinte,Arguído,cnj
86,,Regimento Interno,,Requerente,Requerido,cnj
87,,,,,,cnj
95,Administrativo,CPC; Regimentos Internos,"475, § 1º",Suscitante,Suscitado,cnj
132,,Regimentos e normas internas dos Tribunais,,Consulente,Consultado,cnj
135,,,,,,cnj
139,,,,,,cnj
140,,,,,,cnj
140,,"Leis de organização judiciária, regimentos e normas internas dos tribunais.",,Corrigente,Corrigido,cnj
207,,,,,,cnj
292,,,,,,cnj
292,,"art. 13, IV, da Lei 5.010/66; leis de org. jud., regimentos e normas internas dos tribunais.",,,,cnj
339,,Regimento Interno,,Requerente,Requerido,cnj
352,,,,,,cnj
418,,,,,,cnj
354,,Regimento Interno,,Requerente,Requerido,cnj
366,,"Leis de org. jud., regimentos e normas internas dos tribunais.",,,,cnj
387,,Regimento Interno,,Requerente,Requerido,cnj
388,,,,,,cnj
389,,Regimento Interno,,Requerente,Requerido,cnj
407,,,,,,cnj
408,,,,,,cnj
417,,,,,,cnj
415,,"art. 27 da LC 35/79 (LOMAN), Resolução 30 do CNJ, leis de organização judiciária, regimentos internos e outras normas dos tribunais.",,Processante,Processado,cnj
416,,"Lei 8.112/90 e outras leis federais, leis de organização judiciária, leis estaduais, regimentos internos e outras normas dos tribunais.",,Processante,Processado,cnj
423,,,,,,cnj
447,,"leis de org. jud., regimentos internos e outras normas dos tribunais.",,Reclamente,Reclamado,cnj
448,,,,,,cnj
449,,Regimento Interno,,Requerente,Requerido,cnj
511,Administrativo,CPC,198,Representante,Representado,cnj
516,Especial,CPC,1063,Autor,Réu,cnj
525,,Regimento Interno,,Requerente, Requerido,cnj
541,,"art. 143 e ss. da Lei 8.112/90, leis de org. judiciária, leis estaduais, regimentos e normas internas dos tribunais.",,Sindicante,Sindicado,cnj
542,,,,,,cnj
560,Tutela Provisória,CPC 2015,303 e 304,Requerente,Requerido,cnj
561,Tutela Provisória,CPC 2015,305 a 310,Requerente,Requerido,cnj
565,Tutela Provisória,CPC 2015,294 a 299,Requerente,Requerido,cnj
37,Recurso,7210/84,197,Agravante,Agravado,just_mil_uniao_1grau
53,,Lei 11343/06,"62, § 6º",,,just_mil_uniao_1grau
60,Incidente,Lei 7210/84 - LEP; CPPM,187; 650,Requerente,,just_mil_uniao_1grau
79,Incidente,CPP; CPPM,"134, 135 e 136; 206, 215 a 219",Requerente,Acusado,just_mil_uniao_1grau
89,Investigatória,CPP,289-A e 290,Autoridade,Acusado,just_mil_uniao_1grau
90,Inquérito,CF; CPP; CPPM,"5º, LXII; 304; 230, al. ""a"" ",Autoridade,Flagranteado,just_mil_uniao_1grau
21,,CPM; CPPM,"121; 29, 31, 34, 384 a 450, 489",Autor,Réu,just_mil_uniao_1grau
107,,CPP; CPPM,353-356;359,Deprecante,Deprecado,just_mil_uniao_1grau
103,,CPC - aplicação analógica,201,Ordenante,Ordenado,just_mil_uniao_1grau
123,Incidente,Lei 7210/84 - LEP; CPPM; Decreto Presidencial,"70, I; 643 e ss",Requerente,,just_mil_uniao_1grau
132,,Regimentos e normas internas dos Tribunais,,Consulente,Consultado,just_mil_uniao_1grau
136,Incidente,CP; Lei 7210/84 - LEP,"43, 44, §§ 4º e 5º;180, 183",Requerente,Requerido,just_mil_uniao_1grau
142,Especial,"L.E. ou norma estadual; L 5.010/66 -  6º; CLT, art. 709, II e regimentos internos. ",,Corrigente,Corrigido,just_mil_uniao_1grau
165,,CPPM,451 a 454,,,just_mil_uniao_1grau
166,,CPPM,"451 a 453, 456",,,just_mil_uniao_1grau
195,Incidente,CPP; CPPM,"130, II; 203, II",Embargante,Embargado,just_mil_uniao_1grau
196,Processo incidente,CPP; CPPM,"130, I; 203, I",Embargante,Embargado,just_mil_uniao_1grau
217,Incidente,Lei 7210/84,185,Requerente,Requerido,just_mil_uniao_1grau
208,Incidente,CPP; CPM,"523; 214, § 2.º, 215, parágrafo único",Excipiente,Excepto,just_mil_uniao_1grau
209,Incidente,CPP; CPPM,110; 154 e 407/408,Excipiente,Excepto,just_mil_uniao_1grau
211,Incidente,CPP; CPPM,"112; 128, ""a"", e ss.",Excipiente,Excepto,just_mil_uniao_1grau
213,Incidente,CPP; CPPM,108; 143,Excipiente,Excepto,just_mil_uniao_1grau
214,Incidente,CPP; CPPM,110; 148 ess.,Excipiente,Excepto,just_mil_uniao_1grau
215,Incidente,CPP; CPPM,"96; 128, \""a\""",Excipiente,Excepto,just_mil_uniao_1grau
238,,Lei 7210/84 - LEP,"art. 2º, parágrafo único. ",,,just_mil_uniao_1grau
220,,Lei 7210/84 - LEP; CPPM,"65; 6º, 588 e ss",,,just_mil_uniao_1grau
223,,7.210/84 (LEP),171 e ss,,,just_mil_uniao_1grau
249,Especial,L.E.,L.9.507/97,Impetrante,Impetrado,just_mil_uniao_1grau
269,Incidente,CPP; CPPM,145; 163,Suscitante,Suscitado,just_mil_uniao_1grau
277,Incidental,CPC 2015 ,Diversos,Requerente,Requerido,just_mil_uniao_1grau
279,Incidente,Lei 7210/84 - LEP; CPPM,188; 643 e ss.,Requerente,,just_mil_uniao_1grau
287,Inquérito,CPPM,9 a 28,Autor,Investigado,just_mil_uniao_1grau
288,Incidente,CPP; CPPM,153; 156,Requerente,Acusado,just_mil_uniao_1grau
295,,CPPM,451 e seguintes,Requerente,Requerido,just_mil_uniao_1grau
296,,CPPM,463 e ss,Requerente,Requerido,just_mil_uniao_1grau
297,,CPPM,art. 463,Autor,Réu,just_mil_uniao_1grau
312,Cautelar,,,Requerente,Requerido,just_mil_uniao_1grau
316,Prisão/Liberdade,"CPP, CPPM",321 e 322 ; 270,Requerente,Requerido,just_mil_uniao_1grau
323,Incidental,Resolução CNJ 113/2010,4º,Autoridade,Executado,just_mil_uniao_1grau
325,,CF; Lei 1533/51,"5º, LXIX; 1º",Impetrante,Impetrado,just_mil_uniao_1grau
332,Especial,Lei 9034/95,"2.º, II e III",Autoridade,Investigado,just_mil_uniao_1grau
343,Especial,CP; CPM,144; 221,Notificante,Notificado,just_mil_uniao_1grau
351,Incidental,Resolução CNJ 113/2010,4º,Autoridade,Executado,just_mil_uniao_1grau
357,Cautelar,CPP; CPPM,240; 170 e ss,Requerente,Acusado,just_mil_uniao_1grau
364,Prisão/Liberdade,CPP; CPPM,311; 254 e ss,Requerente,Acusado,just_mil_uniao_1grau
365,Prisão/Liberdade,Lei 7960/89,1º e ss.,Requerente,Acusado,just_mil_uniao_1grau
366,,"Leis de org. jud., regimentos e normas internas dos tribunais.",,,,just_mil_uniao_1grau
